age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
17,GERMAN,Female,4TH YR COL,5.0,Yes,509.0,135.0,7,Very Good,0,0,7,95,fin,No,1
16,GERMAN,Male,4TH YR COL,5.0,No,511.0,180.0,7,Very Good,0,0,5,94,fin,Yes,1
14,FRENCH,Male,12TH GRADE,1.825,No,600.0,170.0,7,Very Good,2,0,6,86,agri,No,1
17,GERMAN,Male,2ND YR COL,0.0,No,506.0,175.0,5,Fair,0,0,7,28,construction,No,0
16,GERMAN,Female,3RD YR COL,1.3,No,500.0,110.0,5,Very Good,0,0,6,25,personal,No,0
15,AMERICAN,Male,8TH GRADE,1.5,No,601.0,200.0,6,Fair,0,0,10,16,transp,Yes,0
15,AMERICAN,Female,2ND YR COL,2.8,No,505.0,107.0,5,Very Good,0,0,10,29,manuf,No,1
16,AMERICAN,Male,8TH GRADE,1.4,No,601.0,210.0,5,Fair,0,0,1,5,personal,No,0
18,AMERICAN,Female,12TH GRADE,0.6,No,504.0,115.0,5,Fair,0,0,6,17,wholesale,No,0
16,AMERICAN,Male,12TH GRADE,4.55,No,508.0,160.0,5,Very Good,0,0,4,30,retail,Yes,1
17,AMERICAN,Female,1ST YR COL,3.4,No,507.0,145.0,4,Very Good,0,0,9,22,pro,No,1
14,AMERICAN,Female,12TH GRADE,0.35,No,505.0,115.0,4,Good,0,0,8,25,manuf,No,0
14,NATIVE-AMERICAN,Male,8TH GRADE,3.7,No,509.0,135.0,3,Very Good,2,0,9,2,mining,No,1
15,BLACK,Female,12TH GRADE,0.0,No,505.0,148.0,7,Fair,0,0,1,10,pro,No,0
17,AMERICAN,Male,12TH GRADE,2.2,No,506.0,130.0,7,Very Good,0,0,5,38,construction,No,1
16,ENGLISH,Female,1ST YR COL,3.6,No,503.0,149.0,4,Excellent,0,0,7,52,pro,No,1
17,AMERICAN,Female,12TH GRADE,0.5,No,504.0,125.0,2,Very Good,0,0,7,57,fin,No,0
22,ENGLISH,Female,12TH GRADE,1.8,No,502.0,240.0,3,Fair,0,0,3,65,pro,No,1
15,ENGLISH,Female,4TH YR COL,3.6,No,411.0,95.0,3,Excellent,0,0,4,93,pro,No,1
18,BLACK,Male,12TH GRADE,1.9,No,508.0,200.0,7,Very Good,0,0,10,24,pro,No,1
16,GERMAN,Female,12TH GRADE,0.6,No,503.0,117.0,6,Very Good,0,0,5,21,pro,No,0
21,NATIVE-AMERICAN,Female,11TH GRADE,0.8,No,500.0,117.0,4,Good,1,0,2,13,retail,No,0
16,NATIVE-AMERICAN,Male,12TH GRADE,2.79,No,509.0,148.0,4,Good,0,0,5,41,manuf,No,1
19,IRISH,Male,12TH GRADE,1.1,No,600.0,190.0,5,Good,0,0,6,35,enter,No,0
21,AMERICAN,Male,11TH GRADE,3.38,No,602.0,174.0,3,Fair,0,0,2,10,manuf,No,1
18,ENGLISH,Male,12TH GRADE,2.0,No,600.0,218.0,3,Very Good,0,0,3,56,retail,Yes,1
19,ITALIAN,Male,12TH GRADE,5.0,No,508.0,138.0,5,Very Good,0,0,7,25,transp,No,1
15,IRISH,Male,2ND YR COL,2.4,No,511.0,170.0,4,Very Good,0,0,8,45,manuf,No,1
15,NATIVE-AMERICAN,Male,1ST YR COL,1.65,No,509.0,140.0,3,Good,0,0,5,21,retail,Yes,0
16,ENGLISH,Female,12TH GRADE,1.2,No,506.0,112.0,4,Good,0,0,2,18,manuf,No,0
15,GERMAN,Male,3RD YR COL,4.5,No,601.0,165.0,5,Very Good,0,0,5,73,transp,No,1
17,IRISH,Female,12TH GRADE,1.4,No,504.0,149.0,6,Fair,0,0,8,13,pro,No,0
18,ENGLISH,Female,2ND YR COL,0.2,No,504.0,120.0,4,Very Good,0,0,15,64,retail,Yes,0
17,BLACK,Female,1ST YR COL,1.0,No,504.0,190.0,3,Fair,0,0,12,63,retail,No,0
19,BLACK,Male,12TH GRADE,1.3,No,604.0,170.0,4,Very Good,1,0,22,24,manuf,Yes,0
14,BLACK,Female,1ST YR COL,1.3,No,506.0,140.0,4,Good,0,0,8,6,manuf,No,0
18,GERMAN,Male,12TH GRADE,1.9,No,601.0,180.0,5,Excellent,0,0,4,74,manuf,No,1
17,GERMAN,Female,12TH GRADE,0.0,No,507.0,113.0,5,Excellent,0,0,3,67,retail,No,0
19,AMERICAN,Male,9TH GRADE,1.3,No,504.0,125.0,3,Very Good,1,1,13,5,manuf,No,0
19,GERMAN,Female,12TH GRADE,2.1,Yes,504.0,125.0,2,Good,0,0,10,31,transp,No,1
18,IRISH,Male,10TH GRADE,0.0,No,508.0,205.0,2,Very Good,0,0,5,8,manuf,No,0
17,BLACK,Female,12TH GRADE,0.0,No,505.0,120.0,11,Good,0,1,3,25,manuf,No,0
16,BLACK,Female,12TH GRADE,0.5,No,502.0,125.0,11,Fair,0,0,5,4,manuf,No,0
15,BLACK,Male,12TH GRADE,1.2,No,502.0,135.0,11,Good,0,0,8,11,busi,No,0
14,BLACK,Male,12TH GRADE,2.2,No,503.0,145.0,11,Fair,0,0,12,63,construction,No,1
15,ENGLISH,Male,2ND YR COL,5.5,Yes,600.0,165.0,4,Good,1,0,10,32,retail,Yes,1
17,ENGLISH,Male,5TH YR COL,6.6,No,601.0,185.0,3,Good,0,0,7,82,manuf,Yes,1
17,IRISH,Female,12TH GRADE,0.0,No,506.0,135.0,4,Poor,0,0,7,12,busi,Yes,0
19,IRISH,Male,12TH GRADE,1.6,No,600.0,145.0,4,Very Good,0,1,9,42,manuf,No,0
21,NATIVE-AMERICAN,Female,12TH GRADE,0.5,No,507.0,160.0,6,Fair,0,0,7,19,manuf,No,0
16,NONE,Female,12TH GRADE,0.8,No,505.0,120.0,5,Good,0,0,4,8,manuf,No,0
15,ENGLISH,Female,12TH GRADE,2.1,No,504.0,130.0,5,Very Good,0,0,6,13,manuf,No,1
17,IRISH,Female,12TH GRADE,1.0,No,506.0,135.0,6,Excellent,0,0,4,24,manuf,No,0
15,ENGLISH,Male,9TH GRADE,2.4,No,510.0,175.0,6,Excellent,0,1,11,42,manuf,No,1
21,IRISH,Female,12TH GRADE,1.8,No,503.0,140.0,3,Fair,0,0,5,59,manuf,No,1
14,ENGLISH,Male,9TH GRADE,2.5,No,507.0,152.0,6,Very Good,0,1,12,8,busi,No,1
21,NATIVE-AMERICAN,Female,1ST YR COL,4.5,No,501.0,140.0,2,Good,0,0,11,53,retail,Yes,1
14,ENGLISH,Female,12TH GRADE,0.5,No,507.0,165.0,7,Fair,0,0,8,6,manuf,No,0
18,ENGLISH,Female,4TH YR COL,3.2,No,504.0,128.0,4,Very Good,0,0,11,37,personal,No,1
16,ENGLISH,Female,12TH GRADE,2.0,No,505.0,120.0,3,Excellent,0,0,4,47,pro,No,1
16,NATIVE-AMERICAN,Female,12TH GRADE,1.89,No,506.0,180.0,3,Good,0,0,4,54,manuf,No,1
21,AMERICAN,Male,12TH GRADE,3.1,No,507.0,160.0,2,Very Good,0,0,1,61,construction,No,1
16,ENGLISH,Female,12TH GRADE,1.72,No,502.0,101.0,7,Fair,0,0,6,58,retail,Yes,1
15,GERMAN,Male,11TH GRADE,1.3,Yes,506.0,155.0,7,Very Good,0,0,4,29,construction,No,0
18,NATIVE-AMERICAN,Female,12TH GRADE,1.7,No,504.0,132.0,7,Excellent,0,0,4,21,manuf,No,0
15,ENGLISH,Male,12TH GRADE,2.4,No,511.0,220.0,3,Very Good,0,0,7,18,pub,Yes,1
17,ENGLISH,Male,12TH GRADE,3.4,Yes,508.0,146.0,4,Fair,0,0,10,30,pro,No,1
21,ENGLISH,Male,12TH GRADE,2.6,No,601.0,150.0,3,Good,0,0,3,87,retail,No,1
19,GERMAN,Male,4TH YR COL,1.5,No,600.0,180.0,3,Good,0,0,9,80,retail,No,0
15,ENGLISH,Female,1ST YR COL,3.5915,No,505.0,115.0,3,Good,0,0,14,56,pro,No,1
19,GERMAN,Male,5TH YR COL,3.4,No,603.0,195.0,4,Very Good,0,0,6,75,pro,Yes,1
21,MEXICAN,Female,6TH YR COL,1.9,No,504.0,138.0,2,Very Good,0,0,8,98,pro,No,1
21,WELSH,Female,6TH YR COL,1.78,No,507.0,133.0,3,Very Good,0,0,14,91,fin,No,1
20,IRISH,Male,4TH YR COL,4.2,No,603.0,225.0,1,Very Good,0,0,4,62,pro,No,1
17,IRISH,Male,9TH GRADE,0.0,No,509.0,130.0,4,Very Good,0,0,7,13,construction,No,0
17,BLACK,Female,12TH GRADE,1.7,No,506.0,128.0,8,Good,0,0,8,5,personal,No,0
15,BLACK,Male,12TH GRADE,3.0,No,506.0,140.0,7,Excellent,0,0,8,23,manuf,No,1
16,NONE,Female,12TH GRADE,2.7,No,501.0,109.0,3,Very Good,0,0,5,11,manuf,No,1
14,BLACK,Male,1ST YR COL,1.6,No,509.0,130.0,5,Excellent,0,0,5,8,agri,No,0
18,BLACK,Female,12TH GRADE,0.0,No,507.0,150.0,11,Good,0,0,6,48,manuf,No,0
16,BLACK,Male,12TH GRADE,1.2,No,508.0,149.0,11,Excellent,0,0,17,1,manuf,No,0
14,BLACK,Female,12TH GRADE,1.3,No,501.0,125.0,11,Good,0,0,8,14,retail,Yes,0
22,BLACK,Male,12TH GRADE,3.4068,No,507.0,145.0,7,Excellent,0,0,2,4,manuf,No,1
20,BLACK,Male,12TH GRADE,1.5,No,511.0,172.0,7,Poor,0,0,5,4,manuf,No,0
18,BLACK,Male,4TH YR COL,2.7,No,509.0,195.0,7,Good,0,0,6,48,fin,No,1
16,BLACK,Female,12TH GRADE,0.12,No,506.0,140.0,7,Fair,0,0,8,13,manuf,No,0
14,AMERICAN,Male,1ST YR COL,2.7,No,511.0,195.0,5,Very Good,0,0,9,37,fin,No,1
19,NONE,Female,4TH YR COL,3.3,No,500.0,134.0,4,Very Good,1,0,10,77,pro,No,1
16,ENGLISH,Male,12TH GRADE,2.7,No,510.0,215.0,8,Fair,1,0,4,57,busi,No,1
14,ENGLISH,Female,12TH GRADE,2.0,No,501.0,127.0,8,Excellent,0,0,6,27,fin,No,1
14,BLACK,Male,12TH GRADE,0.0,No,600.0,155.0,5,Poor,0,0,16,5,agri,No,0
14,BLACK,Male,12TH GRADE,1.8,No,509.0,170.0,7,Very Good,5,0,7,4,construction,No,1
14,BLACK,Female,10TH GRADE,1.4,No,505.0,140.0,3,Fair,0,0,13,52,retail,No,0
19,BLACK,Female,4TH YR COL,2.45,No,504.0,112.0,5,Poor,0,0,7,58,pro,No,1
15,BLACK,Male,12TH GRADE,2.0,Yes,510.0,155.0,5,Very Good,1,0,6,11,manuf,No,1
14,BLACK,Male,12TH GRADE,0.6,No,510.0,170.0,3,Poor,4,0,5,5,manuf,No,0
16,BLACK,Male,12TH GRADE,2.2,No,600.0,160.0,6,Good,1,0,10,7,manuf,No,1
15,BLACK,Female,12TH GRADE,2.25,No,505.0,180.0,6,Fair,0,0,3,26,retail,No,1
14,BLACK,Female,12TH GRADE,0.8,No,502.0,112.0,6,Very Good,0,0,9,27,busi,No,0
20,HAWAIIAN,Female,1ST YR COL,1.56,No,509.0,155.0,2,Very Good,0,0,7,84,retail,Yes,0
17,ENGLISH,Male,12TH GRADE,3.4,No,506.0,158.0,3,Very Good,1,1,5,6,manuf,No,1
19,AMERICAN,Female,12TH GRADE,1.389,No,503.0,111.0,1,Good,0,0,8,57,manuf,No,0
18,ENGLISH,Female,12TH GRADE,0.0,No,503.0,103.0,5,Fair,0,0,19,57,pro,No,0
18,NONE,Male,4TH YR COL,4.2,No,511.0,175.0,3,Very Good,0,0,12,84,manuf,Yes,1
21,ENGLISH,Female,2ND YR COL,0.6,No,504.0,160.0,1,Good,0,0,7,53,transp,No,0
14,AMERICAN,Female,4TH YR COL,13.8775,No,506.0,112.0,3,Excellent,0,0,9,72,busi,Yes,1
19,NATIVE-AMERICAN,Male,12TH GRADE,4.5,No,601.0,210.0,3,Good,0,0,7,69,fin,No,1
18,AMERICAN,Female,3RD YR COL,0.0,No,510.0,130.0,4,Excellent,0,0,12,62,fin,No,0
20,AMERICAN,Male,4TH YR COL,8.5,No,604.0,200.0,1,Very Good,1,0,5,78,fin,Yes,1
21,AMERICAN,Male,8TH YR COL OR MORE,13.8775,No,600.0,140.0,3,Excellent,0,0,3,99,pro,No,1
21,IRISH,Male,12TH GRADE,5.5,Yes,510.0,180.0,1,Excellent,0,0,22,72,construction,No,1
21,NATIVE-AMERICAN,Female,12TH GRADE,2.5,No,506.0,130.0,1,Very Good,0,0,5,62,transp,Yes,1
15,ENGLISH,Male,12TH GRADE,2.7,Yes,600.0,145.0,4,Very Good,2,1,18,74,retail,Yes,1
16,AMERICAN,Female,2ND YR COL,2.4,No,508.0,135.0,6,Excellent,0,0,5,69,pro,No,1
21,IRISH,Female,4TH YR COL,4.0,No,503.0,119.0,2,Good,0,0,8,84,manuf,No,1
14,IRISH,Male,12TH GRADE,4.8,No,510.0,195.0,4,Good,2,0,8,44,manuf,No,1
21,OTHER,Male,1ST YR COL,3.7,No,511.0,165.0,5,Excellent,0,0,17,84,retail,No,1
19,SCOTTISH,Male,1ST YR COL,2.0,No,509.0,145.0,4,Good,2,0,19,34,manuf,No,1
16,NATIVE-AMERICAN,Female,12TH GRADE,3.2,No,504.0,133.0,8,Very Good,0,0,7,80,pro,No,1
16,NATIVE-AMERICAN,Female,12TH GRADE,0.02,No,505.0,154.0,8,Good,0,0,11,32,pub,Yes,0
21,OTHER-HISPANIC,Female,4TH YR COL,3.0,Yes,510.0,220.0,1,Good,0,0,10,75,retail,No,1
20,NATIVE-AMERICAN,Male,11TH GRADE,1.58,No,504.0,150.0,2,Good,0,0,18,42,enter,No,0
15,NATIVE-AMERICAN,Male,12TH GRADE,0.5,No,506.0,145.0,6,Very Good,0,1,7,43,manuf,No,0
21,AMERICAN,Male,1ST YR COL,3.0,No,510.0,170.0,1,Very Good,0,0,8,65,transp,No,1
20,ENGLISH,Male,1ST YR COL,6.1,No,510.0,160.0,1,Very Good,0,0,5,98,transp,No,1
15,ENGLISH,Female,4TH YR COL,5.0,No,502.0,112.0,3,Excellent,2,0,10,78,busi,Yes,1
20,GERMAN,Female,12TH GRADE,0.08,No,509.0,125.0,2,Very Good,0,1,11,61,retail,No,0
19,GERMAN,Male,2ND YR COL,3.8,Yes,601.0,175.0,2,Fair,0,0,16,72,manuf,No,1
19,GERMAN,Female,12TH GRADE,2.48,No,508.0,135.0,1,Excellent,0,0,6,77,manuf,No,1
19,AMERICAN,Female,12TH GRADE,0.0,No,505.0,145.0,1,Good,0,0,6,65,busi,No,0
21,ENGLISH,Female,2ND YR COL,2.476,No,504.0,123.0,1,Good,0,0,12,80,fin,Yes,1
15,ENGLISH,Male,12TH GRADE,2.6,Yes,600.0,165.0,5,Very Good,1,0,4,38,retail,No,1
16,ENGLISH,Female,12TH GRADE,1.2,No,506.0,142.0,4,Poor,1,0,10,71,agri,No,0
18,ENGLISH,Male,12TH GRADE,3.2,No,602.0,180.0,4,Excellent,0,0,3,42,manuf,No,1
17,ENGLISH,Female,12TH GRADE,0.0,No,501.0,117.0,4,Excellent,0,0,4,80,pub,No,0
17,MEXICAN-AMERICAN,Male,9TH GRADE,1.9,No,509.0,155.0,2,Good,0,1,9,6,manuf,No,1
19,MEXICAN-AMERICAN,Female,1ST YR COL,0.8,No,500.0,112.0,2,Excellent,0,0,16,63,fin,No,0
19,GERMAN,Male,3RD YR COL,0.64,No,600.0,187.0,2,Excellent,0,0,6,94,busi,No,0
15,MEXICAN-AMERICAN,Male,12TH GRADE,3.5,No,508.0,180.0,4,Very Good,3,0,20,18,transp,No,1
19,CHICANO,Female,4TH YR COL,4.3,No,504.0,154.0,10,Excellent,0,0,4,44,pro,No,1
17,MEXICAN,Female,2ND YR COL,1.56,No,503.0,165.0,6,Good,0,0,3,15,pro,No,0
18,MEXICAN-AMERICAN,Male,11TH GRADE,1.78,No,507.0,230.0,6,Excellent,0,0,3,3,retail,No,1
15,MEXICAN-AMERICAN,Female,12TH GRADE,3.2249,Yes,501.0,124.0,6,Fair,0,0,7,22,manuf,No,1
17,MEXICAN-AMERICAN,Male,1ST YR COL,2.5,Yes,509.0,135.0,4,Fair,2,0,12,27,pub,Yes,1
22,MEXICAN-AMERICAN,Female,2ND YR COL,0.8,Yes,500.0,130.0,5,Good,0,0,7,22,pro,Yes,0
20,ENGLISH,Female,10TH GRADE,0.0706,No,502.0,123.0,4,Fair,0,0,4,2,pro,No,0
17,MEXICAN-AMERICAN,Female,1ST YR COL,2.2,No,502.0,105.0,5,Good,0,0,5,25,pro,No,1
19,MEXICAN-AMERICAN,Female,1ST YR COL,1.3,No,502.0,140.0,7,Very Good,0,0,8,25,transp,No,0
14,MEXICAN-AMERICAN,Female,12TH GRADE,1.6,No,505.0,200.0,5,Fair,0,0,4,42,retail,No,0
18,MEXICAN-AMERICAN,Female,12TH GRADE,1.6,No,502.0,165.0,6,Good,0,0,7,8,pro,No,0
22,MEXICAN-AMERICAN,Male,12TH GRADE,1.2,No,511.0,135.0,7,Very Good,0,0,1,25,retail,No,0
18,MEXICAN-AMERICAN,Male,12TH GRADE,2.3,No,509.0,135.0,7,Very Good,0,0,2,21,transp,No,1
16,MEXICAN-AMERICAN,Male,12TH GRADE,0.9,No,600.0,150.0,4,Good,0,0,3,9,personal,No,0
16,MEXICAN,Female,2ND YR COL,3.2,No,411.0,105.0,7,Fair,0,0,14,70,transp,Yes,1
14,MEXICAN-AMERICAN,Male,4TH YR COL,5.2,No,504.0,160.0,7,Good,3,0,12,92,manuf,Yes,1
19,MEXICAN-AMERICAN,Female,3RD YR COL,2.5,No,502.0,130.0,7,Good,0,0,3,84,fin,No,1
17,MEXICAN,Female,3RD YR COL,2.2,No,503.0,118.0,7,Very Good,0,0,7,69,retail,No,1
15,MEXICAN-AMERICAN,Male,4TH YR COL,4.0,No,509.0,160.0,7,Excellent,0,0,6,71,retail,No,1
14,ENGLISH,Female,12TH GRADE,0.0,No,503.0,184.0,6,Very Good,0,0,3,17,manuf,No,0
16,MEXICAN-AMERICAN,Female,12TH GRADE,0.0,No,503.0,135.0,6,Very Good,0,0,4,49,transp,No,0
21,MEXICAN-AMERICAN,Female,2ND YR COL,0.0,No,506.0,125.0,6,Fair,0,0,13,15,busi,No,0
18,CHICANO,Male,9TH GRADE,2.3,No,510.0,189.0,9,Good,2,1,17,7,busi,No,1
18,MEXICAN-AMERICAN,Male,12TH GRADE,2.4,No,510.0,160.0,8,Very Good,0,0,11,41,retail,Yes,1
19,MEXICAN-AMERICAN,Female,9TH GRADE,1.29,No,411.0,100.0,10,Fair,0,0,2,17,manuf,No,0
16,MEXICAN-AMERICAN,Female,12TH GRADE,1.3,Yes,503.0,110.0,10,Very Good,0,0,3,6,retail,No,0
17,MEXICAN-AMERICAN,Female,4TH YR COL,2.4,No,504.0,220.0,6,Fair,0,0,9,80,pro,Yes,1
20,MEXICAN-AMERICAN,Male,12TH GRADE,1.8,No,505.0,155.0,6,Very Good,0,0,5,22,manuf,No,1
21,MEXICAN-AMERICAN,Female,12TH GRADE,0.5,No,501.0,130.0,7,Very Good,0,0,3,15,manuf,No,0
15,AMERICAN,Male,12TH GRADE,0.0,No,506.0,140.0,8,Excellent,0,0,12,2,retail,No,0
17,CHICANO,Female,12TH GRADE,1.6,No,411.0,130.0,3,Very Good,0,0,11,68,pro,No,0
18,NATIVE-AMERICAN,Female,3RD YR COL,3.0,No,504.0,130.0,5,Excellent,0,0,3,22,construction,No,1
14,MEXICAN-AMERICAN,Female,12TH GRADE,2.4,No,503.0,100.0,5,Excellent,0,0,7,35,fin,No,1
20,MEXICAN-AMERICAN,Female,12TH GRADE,1.2,No,501.0,98.0,3,Very Good,0,0,2,43,pro,No,0
17,MEXICAN-AMERICAN,Female,3RD YR COL,5.7,No,508.0,130.0,7,Excellent,0,0,10,38,busi,No,1
20,MEXICAN-AMERICAN,Female,12TH GRADE,1.4,No,503.0,210.0,2,Fair,0,0,4,35,transp,No,0
17,MEXICAN-AMERICAN,Female,9TH GRADE,2.3,No,504.0,164.0,2,Good,0,0,11,1,manuf,No,1
16,MEXICAN-AMERICAN,Female,2ND YR COL,0.25,Yes,505.0,135.0,10,Very Good,0,0,3,63,pub,No,0
21,MEXICAN,Female,6TH GRADE,0.0,No,503.0,127.0,4,Good,0,0,2,1,personal,No,0
20,MEXICAN-AMERICAN,Male,2ND YR COL,2.2,No,504.0,137.0,5,Good,2,0,7,58,manuf,No,1
22,OTHER-SPANISH,Female,2ND YR COL,2.8,No,505.0,115.0,4,Excellent,0,0,3,65,fin,No,1
18,MEXICAN-AMERICAN,Male,12TH GRADE,1.0,Yes,506.0,180.0,6,Excellent,3,0,6,7,manuf,No,0
17,MEXICAN-AMERICAN,Male,12TH GRADE,2.9,No,508.0,145.0,6,Excellent,1,0,8,22,busi,No,1
21,OTHER-SPANISH,Female,2ND YR COL,1.305,No,502.0,126.0,2,Good,0,0,8,11,pro,No,0
19,FRENCH,Female,12TH GRADE,2.1,No,503.0,136.0,2,Good,0,0,8,13,pro,No,1
20,CHICANO,Female,5TH YR COL,1.4,No,501.0,110.0,1,Very Good,0,0,13,66,pro,No,0
21,CHICANO,Male,12TH GRADE,2.0,No,511.0,165.0,2,Good,0,0,8,8,pub,No,1
18,OTHER-SPANISH,Female,12TH GRADE,1.9,No,508.0,181.0,6,Fair,0,0,9,59,retail,No,1
19,ENGLISH,Male,10TH GRADE,1.7,No,505.0,110.0,4,Excellent,0,0,12,9,wholesale,No,0
19,MEXICAN-AMERICAN,Female,12TH GRADE,0.0,No,501.0,120.0,2,Excellent,0,0,1,29,transp,No,0
20,MEXICAN-AMERICAN,Female,11TH GRADE,1.35,No,501.0,135.0,6,Fair,0,0,2,6,personal,No,0
18,MEXICAN-AMERICAN,Male,12TH GRADE,1.3,No,506.0,175.0,1,Good,1,0,16,36,retail,No,0
16,OTHER-SPANISH,Male,12TH GRADE,1.8,No,506.0,180.0,10,Excellent,0,0,12,1,manuf,No,1
15,ENGLISH,Male,4TH YR COL,1.8,No,509.0,145.0,6,Good,4,0,3,80,construction,No,1
19,MEXICAN-AMERICAN,Male,4TH YR COL,1.224,No,509.0,176.0,6,Very Good,0,0,5,59,construction,No,0
15,MEXICAN-AMERICAN,Female,1ST YR COL,0.35,No,507.0,130.0,5,Good,0,0,15,41,pub,No,0
20,MEXICAN-AMERICAN,Female,3RD YR COL,3.2,No,502.0,120.0,3,Excellent,0,0,4,73,pro,No,1
14,MEXICAN-AMERICAN,Female,12TH GRADE,1.1852,No,504.0,135.0,5,Very Good,0,0,4,13,pro,No,0
15,MEXICAN-AMERICAN,Male,4TH YR COL,2.9,No,510.0,210.0,8,Good,0,0,6,27,pro,Yes,1
18,MEXICAN-AMERICAN,Male,12TH GRADE,2.7,No,506.0,163.0,3,Good,0,0,7,1,transp,No,1
17,CHICANO,Female,12TH GRADE,0.6,No,506.0,140.0,5,Good,0,0,3,8,pro,No,0
16,MEXICAN-AMERICAN,Female,1ST YR COL,2.616,No,507.0,150.0,4,Very Good,0,0,9,47,pub,No,1
21,MEXICAN-AMERICAN,Male,12TH GRADE,1.45,No,507.0,200.0,10,Good,0,0,11,18,busi,No,0
16,MEXICAN,Male,1ST YR COL,3.9,No,507.0,160.0,10,Excellent,0,0,11,38,pro,No,1
21,CHICANO,Male,12TH GRADE,2.1,No,503.0,150.0,1,Very Good,3,1,11,61,manuf,No,1
19,MEXICAN-AMERICAN,Male,12TH GRADE,1.9,No,508.0,135.0,7,Very Good,1,1,10,35,transp,No,1
18,MEXICAN-AMERICAN,Male,12TH GRADE,1.3,Yes,507.0,135.0,7,Fair,1,0,8,13,construction,No,0
14,MEXICAN-AMERICAN,Male,12TH GRADE,1.8,No,505.0,160.0,4,Very Good,4,0,6,22,retail,No,1
22,BLACK,Male,12TH GRADE,2.5,No,508.0,160.0,2,Excellent,0,0,5,3,transp,No,1
20,BLACK,Female,12TH GRADE,2.0,No,504.0,150.0,2,Good,0,0,2,24,retail,No,1
21,BLACK,Female,2ND YR COL,2.4,No,505.0,126.0,2,Good,0,0,8,30,retail,No,1
15,BLACK,Female,12TH GRADE,0.8,No,504.0,158.0,6,Good,0,0,11,69,busi,No,0
17,BLACK,Female,1ST YR COL,2.1,No,506.0,190.0,3,Good,0,0,5,8,retail,No,1
15,BLACK,Female,12TH GRADE,2.8,No,507.0,190.0,5,Good,0,0,5,32,pub,Yes,1
14,BLACK,Male,3RD YR COL,3.1,No,505.0,130.0,4,Very Good,3,0,7,25,retail,No,1
16,BLACK,Female,1ST YR COL,0.0,No,503.0,100.0,4,Excellent,3,0,8,31,pub,No,0
19,BLACK,Female,4TH YR COL,3.7,No,508.0,150.0,4,Very Good,0,0,9,21,fin,No,1
21,PUERTORICAN,Male,4TH GRADE,1.2,No,510.0,130.0,2,Very Good,0,1,5,8,busi,No,0
17,BLACK,Female,1ST YR COL,2.2,No,506.0,125.0,4,Excellent,0,0,5,18,pro,Yes,1
16,BLACK,Female,2ND YR COL,1.5,No,505.0,140.0,3,Excellent,0,0,3,23,pro,No,0
17,BLACK,Male,12TH GRADE,1.6,No,509.0,165.0,2,Excellent,2,0,5,27,transp,No,0
22,BLACK,Female,11TH GRADE,1.6,No,508.0,180.0,4,Poor,1,0,10,5,pro,No,0
18,BLACK,Male,12TH GRADE,4.2,No,511.0,157.0,4,Good,0,0,6,4,manuf,No,1
15,BLACK,Male,12TH GRADE,2.0,No,507.0,160.0,5,Fair,0,0,11,15,transp,No,1
14,BLACK,Male,10TH GRADE,0.9,No,602.0,155.0,4,Excellent,0,1,6,4,retail,No,0
16,BLACK,Male,10TH GRADE,2.1,No,601.0,240.0,2,Good,0,0,2,1,pro,No,1
14,BLACK,Female,12TH GRADE,2.5,No,502.0,118.0,5,Good,0,0,6,32,retail,No,1
15,BLACK,Female,1ST YR COL,3.3,No,510.0,175.0,4,Good,0,0,9,32,transp,No,1
16,BLACK,Male,1ST YR COL,2.4,No,507.0,145.0,2,Good,0,0,10,22,retail,No,1
17,BLACK,Male,10TH GRADE,3.38,No,510.0,150.0,4,Very Good,0,0,12,13,construction,No,1
20,IRISH,Male,12TH GRADE,3.76,No,511.0,165.0,1,Good,0,1,14,74,wholesale,No,1
16,ITALIAN,Female,12TH GRADE,1.6,No,501.0,104.0,6,Good,0,1,13,38,retail,No,0
15,BLACK,Male,12TH GRADE,5.7,Yes,502.0,138.0,2,Good,0,0,15,32,construction,No,1
15,BLACK,Female,12TH GRADE,0.0,No,502.0,155.0,5,Good,0,0,8,8,fin,No,0
22,PUERTORICAN,Female,12TH GRADE,0.0042,No,503.0,176.0,3,Poor,0,0,4,6,construction,No,0
21,BLACK,Male,12TH GRADE,2.5,No,506.0,152.0,11,Very Good,0,1,13,18,retail,No,1
17,BLACK,Female,9TH GRADE,0.3,No,500.0,180.0,11,Good,0,0,6,2,personal,No,0
22,BLACK,Female,12TH GRADE,2.6,No,505.0,150.0,2,Good,0,0,11,24,pub,No,1
15,BLACK,Female,12TH GRADE,0.3,No,502.0,120.0,3,Good,0,0,5,21,pro,No,0
14,BLACK,Female,12TH GRADE,0.0,No,503.0,127.0,3,Fair,0,0,6,9,retail,No,0
14,BLACK,Male,11TH GRADE,1.8,Yes,510.0,140.0,5,Excellent,0,0,16,5,construction,No,1
14,PUERTORICAN,Female,11TH GRADE,0.0,Yes,501.0,116.0,3,Excellent,0,0,12,5,retail,No,0
17,BLACK,Female,12TH GRADE,0.3,No,411.0,130.0,7,Very Good,0,0,5,31,personal,No,0
20,BLACK,Female,2ND YR COL,3.7,No,505.0,150.0,2,Very Good,0,0,2,16,transp,No,1
19,BLACK,Male,8TH YR COL OR MORE,3.1,No,602.0,143.0,3,Very Good,0,0,13,86,pro,No,1
