climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,binaryClass
191.0,-13.0,-0.18,0.04,1.5,-18.0,13.0,-0.011,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,P
428.0,-1.0,-0.45,0.11,0.8,-18.0,10.0,-0.008,-0.5,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,P
480.0,7.0,-0.42,0.14,0.4,-19.0,2.0,0.007,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
473.0,16.0,-0.36,0.33,-0.1,-19.0,-11.0,0.006,-2.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-150.0,26.0,-0.18,0.38,-1.0,-20.0,-22.0,0.006,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-358.0,21.0,-0.09,0.37,-1.1,-20.0,-21.0,0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-343.0,-19.0,0.52,0.14,0.8,-18.0,1.0,-0.006,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
-286.0,-29.0,0.28,0.1,1.6,-17.0,3.0,-0.015,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,P
-162.0,-35.0,-0.02,-0.07,1.9,-17.0,20.0,-0.027,1.0,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,P
52.0,-36.0,-0.5,0.01,1.5,-18.0,11.0,-0.03,0.6,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,N
120.0,-35.0,-0.67,0.18,1.1,-18.0,11.0,-0.03,-1.2,-0.0014,-0.0015,-0.0015,-0.0017,0.0001,0.0,0.0002,0.0,-0.0017,P
133.0,-35.0,-0.7,0.3,1.0,-18.0,4.0,-0.019,-3.7,-0.0013,-0.0014,-0.0014,-0.0015,0.0001,0.0,0.0001,0.0,-0.0015,N
73.0,-33.0,-0.77,0.24,0.2,-19.0,-8.0,-0.006,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,P
21.0,-32.0,-0.68,0.13,-0.9,-20.0,5.0,0.016,0.7,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
45.0,-32.0,-0.59,0.24,-1.3,-20.0,2.0,0.016,-1.0,-0.0009,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,N
45.0,-32.0,-0.55,0.26,-1.4,-20.0,-2.0,0.02,-1.8,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0001,0.0,-0.0009,N
-67.0,-32.0,0.21,0.24,-1.8,-21.0,-6.0,0.031,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-51.0,-34.0,0.65,0.11,-1.3,-20.0,11.0,0.03,0.0,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006,P
-12.0,-34.0,-0.08,0.15,1.4,-18.0,-2.0,-0.03,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
-99.0,-35.0,-0.34,0.23,1.0,-18.0,-12.0,-0.008,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,P
-219.0,-47.0,-0.35,0.17,-0.6,-20.0,1.0,0.012,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-178.0,-51.0,-0.2,0.1,-0.9,-20.0,9.0,0.013,0.5,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,0.0001,0.0,-0.001,P
-101.0,-56.0,0.19,0.17,-1.0,-20.0,2.0,0.014,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
63.0,-57.0,0.3,0.14,0.6,-18.0,2.0,-0.009,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
48.0,-54.0,-0.19,0.16,0.8,-18.0,-2.0,-0.023,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,P
75.0,-53.0,-0.46,0.12,0.4,-19.0,6.0,-0.019,-0.4,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,P
85.0,-53.0,-0.5,0.13,0.3,-19.0,5.0,-0.018,-0.6,-0.0015,-0.0015,-0.0015,-0.0015,-0.0001,0.0,0.0,0.0,-0.0015,P
94.0,-53.0,-0.53,0.12,0.2,-19.0,4.0,-0.018,-0.4,-0.0013,-0.0015,-0.0015,-0.0015,0.0002,0.0,-0.0001,0.0,-0.0015,P
75.0,-50.0,-0.41,0.15,-1.0,-20.0,-1.0,0.021,0.5,-0.0006,-0.0007,-0.0007,-0.0009,0.0001,0.0,0.0002,0.0,-0.0009,N
-64.0,-49.0,0.3,0.27,-1.1,-20.0,-9.0,0.03,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
134.0,-50.0,0.79,0.0,0.7,-18.0,13.0,-0.008,0.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
214.0,-48.0,0.75,-0.04,1.1,-18.0,13.0,-0.008,0.0,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,P
633.0,-31.0,0.09,-0.04,2.2,-17.0,17.0,-0.031,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
567.0,2.0,-0.78,0.26,1.3,-18.0,-12.0,-0.028,-0.6,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
467.0,9.0,-0.96,0.43,0.6,-18.0,-16.0,-0.019,-2.1,-0.0014,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015,N
252.0,15.0,-0.98,0.3,-0.5,-19.0,-18.0,0.006,1.5,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,N
155.0,17.0,-0.9,0.4,-1.1,-20.0,-18.0,0.019,-0.8,-0.0007,-0.0008,-0.0008,-0.001,0.0002,0.0,0.0001,0.0,-0.001,N
-238.0,16.0,-0.19,0.39,-2.1,-21.0,-21.0,0.043,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-285.0,2.0,0.62,0.07,-1.4,-20.0,10.0,0.017,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
57.0,-8.0,0.09,0.08,1.5,-17.0,6.0,-0.026,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,P
-122.0,-7.0,-0.41,0.22,0.6,-18.0,-8.0,-0.003,-0.2,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,P
-152.0,-8.0,-0.4,0.21,0.4,-19.0,-8.0,0.003,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-166.0,-9.0,-0.4,0.13,0.3,-19.0,-7.0,0.004,0.9,-0.0009,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,P
-253.0,-21.0,0.26,0.18,0.0,-19.0,-4.0,0.017,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-259.0,-25.0,0.43,-0.03,0.4,-19.0,7.0,0.017,3.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-192.0,-28.0,0.51,0.12,0.7,-18.0,10.0,0.007,-1.2,-0.0011,-0.0011,-0.0011,-0.0009,-0.0002,0.0,-0.0002,0.0,-0.0009,P
204.0,-27.0,-0.29,0.07,1.5,-18.0,7.0,-0.014,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,P
-119.0,-21.0,0.08,0.21,-0.5,-19.0,-5.0,0.016,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
-115.0,-23.0,0.24,-0.2,-0.3,-19.0,16.0,0.017,5.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
309.0,-19.0,0.38,0.01,0.6,-18.0,15.0,0.002,-0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
433.0,2.0,0.09,0.13,1.4,-18.0,-1.0,-0.017,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,P
273.0,25.0,-0.32,0.19,0.9,-18.0,-6.0,-0.009,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
230.0,28.0,-0.4,0.31,0.6,-18.0,-9.0,-0.014,-1.9,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
130.0,31.0,-0.51,0.26,0.2,-19.0,-13.0,-0.017,0.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,P
-129.0,30.0,-0.38,0.23,-1.5,-20.0,-7.0,0.013,0.1,-0.0009,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,P
-214.0,20.0,0.47,0.2,-1.4,-20.0,-3.0,0.023,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,P
-252.0,16.0,0.57,0.26,-0.8,-20.0,-8.0,0.0,-1.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-317.0,7.0,0.56,0.18,0.3,-19.0,-3.0,-0.003,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-314.0,-3.0,0.42,0.14,1.1,-18.0,2.0,-0.013,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
-311.0,-4.0,0.4,0.13,1.2,-18.0,1.0,-0.013,-0.4,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,P
-244.0,-11.0,0.09,0.09,1.6,-17.0,4.0,-0.021,-0.3,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,P
-51.0,-18.0,-0.5,0.02,1.1,-18.0,9.0,-0.016,0.4,-0.001,-0.0012,-0.0012,-0.0014,0.0002,0.0,0.0002,0.0,-0.0014,P
103.0,-16.0,-0.31,0.11,0.0,-19.0,5.0,0.009,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,P
167.0,-7.0,0.26,0.15,-0.2,-19.0,1.0,0.014,-0.1,-0.0011,-0.0009,-0.0009,-0.0009,-0.0003,0.0,0.0,0.0,-0.0009,P
176.0,-4.0,0.23,0.12,0.2,-19.0,3.0,-0.009,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
121.0,3.0,0.04,0.19,0.5,-18.0,-5.0,-0.01,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
112.0,4.0,0.02,0.19,0.5,-18.0,-5.0,-0.01,-0.3,-0.0014,-0.0012,-0.0012,-0.0012,-0.0003,0.0,0.0,0.0,-0.0012,P
80.0,6.0,-0.31,0.15,0.3,-19.0,-2.0,-0.017,-0.2,-0.001,-0.0012,-0.0012,-0.0014,0.0002,0.0,0.0002,0.0,-0.0014,P
57.0,28.0,-0.45,0.27,-0.4,-18.0,-8.0,-0.002,-0.1,-0.0017,-0.0017,-0.0017,-0.0018,0.0,0.0,0.0001,0.0,-0.0018,N
-48.0,28.0,-0.34,0.27,-1.0,-19.0,-7.0,0.008,-0.2,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0.0,0.0,0.0,-0.0016,N
-86.0,28.0,-0.27,0.19,-1.2,-19.0,-7.0,0.012,0.4,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-8.0,25.0,0.12,0.15,-1.4,-19.0,4.0,0.014,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-230.0,20.0,0.48,0.29,-0.3,-18.0,-11.0,0.006,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-421.0,8.0,0.35,0.27,0.7,-17.0,-11.0,-0.012,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,N
-479.0,4.0,0.28,0.19,0.9,-17.0,-10.0,-0.012,0.4,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,N
-514.0,-9.0,0.05,0.17,1.1,-17.0,0.0,-0.02,-0.4,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,N
-320.0,-33.0,-0.46,0.06,0.4,-18.0,9.0,-0.014,0.1,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,N
-268.0,-36.0,-0.51,0.12,0.1,-18.0,8.0,-0.004,-0.4,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0.0,0.0,0.0,-0.0018,N
152.0,-41.0,0.42,0.11,-0.4,-18.0,6.0,0.013,-0.2,-0.0014,-0.0014,-0.0014,-0.0012,0.0,0.0,-0.0003,0.0,-0.0012,N
142.0,-32.0,-0.16,0.2,0.3,-18.0,-4.0,-0.024,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,N
148.0,-27.0,-0.67,0.17,-0.7,-19.0,1.0,-0.021,-0.2,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,N
153.0,-26.0,-0.74,0.16,-1.0,-19.0,1.0,-0.02,0.1,-0.0018,-0.0019,-0.0019,-0.0022,0.0001,0.0,0.0003,0.0,-0.0022,N
161.0,-23.0,-0.56,0.11,-1.8,-20.0,3.0,0.03,1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
366.0,-14.0,0.23,0.1,-2.2,-20.0,11.0,0.037,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
390.0,6.0,1.06,0.22,-0.4,-18.0,-5.0,0.021,-0.5,-0.0011,-0.0008,-0.0008,-0.0008,-0.0004,0.0,-0.0002,0.0,-0.0008,N
382.0,8.0,1.09,0.23,-0.1,-18.0,-5.0,0.017,-0.4,-0.0013,-0.0011,-0.0011,-0.0008,-0.0003,0.0,-0.0004,0.0,-0.0008,N
315.0,13.0,1.04,0.16,1.0,-17.0,-7.0,-0.01,0.8,-0.0015,-0.0014,-0.0014,-0.0014,-0.0002,0.0,0.0,0.0,-0.0014,N
286.0,16.0,0.96,0.23,1.6,-16.0,-6.0,-0.023,-0.5,-0.0021,-0.0019,-0.0019,-0.0017,-0.0003,0.0,-0.0003,0.0,-0.0017,N
274.0,17.0,0.9,0.27,1.8,-16.0,-8.0,-0.031,-1.1,-0.0022,-0.0021,-0.0021,-0.0019,-0.0002,0.0,-0.0003,0.0,-0.0019,N
-21.0,24.0,-0.55,0.22,2.3,-16.0,-10.0,-0.042,0.0,-0.0023,-0.0023,-0.0023,-0.0023,0.0,0.0,0.0,0.0,-0.0023,N
-126.0,22.0,-0.76,0.13,1.2,-17.0,-2.0,0.011,0.8,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,N
-127.0,21.0,-0.71,0.16,0.9,-17.0,-1.0,0.014,-0.2,-0.001,-0.0011,-0.0011,-0.0012,0.0001,0.0,0.0001,0.0,-0.0012,N
-142.0,20.0,-0.58,0.24,0.5,-18.0,-6.0,0.027,-1.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,N
-127.0,14.0,0.1,0.14,-0.2,-18.0,2.0,0.03,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-223.0,8.0,0.44,0.22,0.6,-17.0,-8.0,0.009,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-354.0,-19.0,0.03,0.16,2.2,-16.0,-4.0,-0.013,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
362.0,-29.0,0.02,0.07,-0.7,-19.0,10.0,0.016,-0.2,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,N
460.0,-18.0,0.3,0.12,-0.5,-18.0,3.0,0.016,0.2,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,N
400.0,-1.0,-0.18,0.2,-0.1,-18.0,-7.0,-0.031,0.4,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,N
312.0,13.0,-0.48,0.21,-0.9,-19.0,-4.0,-0.007,-0.3,-0.0014,-0.0016,-0.0016,-0.0016,0.0002,0.0,0.0,0.0,-0.0016,N
304.0,23.0,-0.25,0.19,-1.7,-20.0,0.0,0.015,-0.3,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,N
265.0,31.0,0.07,0.23,-1.9,-20.0,-6.0,0.021,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
8.0,35.0,0.36,0.38,-1.5,-19.0,-28.0,0.016,1.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-245.0,33.0,0.52,0.36,-1.0,-19.0,-18.0,0.01,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-432.0,26.0,0.6,0.18,-0.3,-18.0,-8.0,0.004,1.9,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,N
-513.0,18.0,0.57,0.28,0.3,-18.0,-13.0,-0.007,-0.7,-0.0014,-0.0014,-0.0014,-0.0013,0.0,0.0,-0.0002,0.0,-0.0013,N
-587.0,13.0,0.51,0.2,0.7,-17.0,-13.0,-0.015,0.5,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-641.0,4.0,0.39,0.11,1.0,-17.0,-4.0,-0.014,1.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-644.0,2.0,0.37,0.12,1.1,-17.0,-2.0,-0.014,0.8,-0.0016,-0.0015,-0.0015,-0.0015,-0.0002,0.0,0.0,0.0,-0.0015,N
-458.0,-32.0,-0.19,0.05,1.4,-17.0,8.0,-0.016,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
-183.0,-45.0,-0.48,0.01,0.5,-17.0,13.0,-0.011,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-132.0,-46.0,-0.52,0.01,0.3,-18.0,13.0,-0.01,0.1,-0.0012,-0.0015,-0.0015,-0.0015,0.0003,0.0,0.0001,0.0,-0.0015,N
175.0,-45.0,-0.19,0.04,-0.7,-19.0,12.0,0.015,-0.1,-0.001,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,N
353.0,-36.0,0.22,0.09,-0.7,-19.0,8.0,0.02,0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,N
386.0,-28.0,0.39,0.29,-0.4,-18.0,-9.0,0.012,-2.1,-0.0013,-0.0011,-0.0011,-0.001,-0.0004,0.0,-0.0002,0.0,-0.001,N
368.0,-27.0,0.41,0.25,-0.3,-18.0,-11.0,0.008,-0.8,-0.0015,-0.0013,-0.0013,-0.0011,-0.0003,0.0,-0.0004,0.0,-0.0011,N
134.0,-15.0,-0.23,0.24,0.2,-18.0,-9.0,-0.025,0.0,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,N
115.0,-12.0,-0.55,0.19,-0.8,-19.0,2.0,0.009,-1.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
134.0,-10.0,-0.41,0.12,-1.3,-19.0,4.0,0.017,0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
41.0,-5.0,0.08,0.27,-1.7,-20.0,-8.0,0.018,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-26.0,-5.0,0.47,0.2,-1.2,-19.0,-4.0,0.018,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-110.0,-7.0,0.55,0.21,-0.2,-18.0,-8.0,-0.002,0.1,-0.0014,-0.0012,-0.0012,-0.0012,-0.0003,0.0,0.0,0.0,-0.0012,N
-151.0,-8.0,0.5,0.17,0.2,-18.0,-8.0,-0.011,-0.2,-0.0015,-0.0015,-0.0015,-0.0014,0.0,0.0,-0.0002,0.0,-0.0014,N
-162.0,-22.0,-0.4,0.14,0.4,-18.0,0.0,-0.015,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
-162.0,-23.0,-0.43,0.15,0.3,-18.0,0.0,-0.015,0.0,-0.0015,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
-161.0,-24.0,-0.48,0.08,0.1,-18.0,1.0,-0.013,0.4,-0.0012,-0.0015,-0.0015,-0.0015,0.0003,0.0,0.0001,0.0,-0.0015,N
-147.0,-25.0,-0.45,0.2,-0.3,-18.0,1.0,0.017,-1.3,-0.0007,-0.0008,-0.0008,-0.001,0.0002,0.0,0.0001,0.0,-0.001,N
-45.0,-30.0,0.46,0.13,-0.3,-18.0,2.0,0.027,-0.3,-0.001,-0.0007,-0.0007,-0.0007,-0.0004,0.0,0.0,0.0,-0.0007,N
-35.0,-30.0,0.53,0.29,0.1,-18.0,-1.0,0.001,-1.5,-0.0012,-0.0012,-0.0012,-0.0011,0.0,0.0,-0.0002,0.0,-0.0011,N
-237.0,-37.0,0.18,0.2,1.2,-17.0,-8.0,-0.018,0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-335.0,-52.0,-0.29,0.15,1.0,-17.0,-3.0,-0.015,0.0,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-336.0,-57.0,-0.4,-0.06,0.7,-17.0,7.0,-0.011,2.7,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,P
-241.0,-61.0,-0.47,-0.1,0.3,-18.0,13.0,-0.008,0.9,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-125.0,-63.0,-0.51,-0.02,0.1,-18.0,22.0,-0.008,0.2,-0.0009,-0.0012,-0.0012,-0.0014,0.0002,0.0,0.0002,0.0,-0.0014,P
334.0,-58.0,0.24,-0.02,-0.5,-18.0,17.0,0.027,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
433.0,-55.0,0.4,0.06,-0.3,-18.0,16.0,0.028,-0.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,N
470.0,-43.0,0.71,0.25,0.6,-17.0,-14.0,0.018,-1.1,-0.0013,-0.0009,-0.0009,-0.0007,-0.0005,0.0,-0.0003,0.0,-0.0007,N
400.0,-39.0,0.63,0.23,1.0,-17.0,-11.0,-0.033,0.7,-0.0023,-0.0021,-0.0021,-0.0017,-0.0002,0.0,-0.0005,0.0,-0.0017,N
381.0,-38.0,0.52,0.31,1.1,-17.0,-11.0,-0.055,-0.7,-0.0024,-0.0023,-0.0023,-0.0021,-0.0002,0.0,-0.0002,0.0,-0.0021,N
201.0,-32.0,-0.23,0.21,1.3,-17.0,-12.0,-0.062,1.2,-0.0024,-0.0024,-0.0024,-0.0024,0.0,0.0,0.0,0.0,-0.0024,N
104.0,-29.0,-0.8,0.15,0.8,-17.0,-8.0,-0.055,1.3,-0.002,-0.0021,-0.0021,-0.0023,0.0001,0.0,0.0002,0.0,-0.0023,N
78.0,-28.0,-1.06,0.16,-0.3,-18.0,-2.0,-0.018,0.3,-0.0014,-0.0015,-0.0015,-0.0018,0.0001,0.0,0.0003,0.0,-0.0018,N
77.0,-28.0,-1.07,0.13,-0.5,-18.0,-1.0,-0.002,0.3,-0.0012,-0.0014,-0.0014,-0.0015,0.0002,0.0,0.0001,0.0,-0.0015,N
90.0,-27.0,-0.99,0.15,-1.1,-19.0,4.0,0.021,0.5,-0.0007,-0.0008,-0.0008,-0.001,0.0001,0.0,0.0002,0.0,-0.001,N
170.0,-24.0,-0.54,0.05,-2.0,-20.0,13.0,0.038,0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,N
263.0,-21.0,-0.21,0.17,-2.3,-20.0,8.0,0.045,-1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
306.0,-18.0,0.15,0.3,-2.4,-20.0,3.0,0.042,-1.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
294.0,-16.0,0.32,0.31,-2.3,-20.0,-8.0,0.041,-2.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005,N
154.0,-10.0,0.68,0.31,-1.5,-19.0,-11.0,0.014,-0.8,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-188.0,-11.0,0.85,0.28,0.6,-17.0,-16.0,0.002,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-353.0,-17.0,0.73,0.16,1.7,-16.0,-6.0,-0.017,0.8,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
-420.0,-27.0,0.37,0.17,2.5,-15.0,-5.0,-0.035,-0.5,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
-455.0,-37.0,-0.13,0.12,2.7,-15.0,1.0,-0.037,-0.3,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,P
-412.0,-46.0,-0.49,-0.08,2.3,-16.0,14.0,-0.027,2.1,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0.0,0.0,0.0,-0.0016,N
-382.0,-47.0,-0.54,-0.02,2.2,-16.0,15.0,-0.026,0.4,-0.0013,-0.0015,-0.0015,-0.0016,0.0002,0.0,0.0001,0.0,-0.0016,N
