median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
196300.0,4.5129,16,2544.0,431.0,1199.0,412.0,38.95,P
158600.0,1.8238,14,3888.0,890.0,1830.0,844.0,38.95,P
55300.0,2.1287,17,1475.0,403.0,943.0,363.0,38.95,P
212800.0,4.7019,14,2267.0,355.0,1140.0,369.0,38.98,P
201900.0,4.8214,12,3676.0,550.0,1572.0,510.0,38.97,P
191900.0,5.2536,13,1467.0,221.0,688.0,231.0,38.97,P
192300.0,5.0126,16,1106.0,195.0,505.0,187.0,39.0,P
156100.0,2.7463,18,1931.0,380.0,1271.0,377.0,38.95,P
167700.0,2.4278,14,4239.0,824.0,1729.0,794.0,38.93,P
150700.0,4.7143,14,1710.0,294.0,839.0,297.0,38.94,P
153200.0,2.75,22,1931.0,445.0,1009.0,407.0,38.95,P
166800.0,2.3696,17,2289.0,450.0,1182.0,397.0,39.04,P
162900.0,3.6354,17,3403.0,661.0,1540.0,622.0,38.99,P
174300.0,4.8051,21,4059.0,730.0,1874.0,693.0,39.0,P
185400.0,3.9734,17,4786.0,799.0,2066.0,770.0,39.01,P
312500.0,10.9891,4,170.0,23.0,93.0,27.0,39.0,P
142700.0,3.9196,25,2691.0,598.0,964.0,373.0,39.18,P
128900.0,2.8603,17,1819.0,389.0,736.0,283.0,39.15,P
118800.0,3.0147,15,4126.0,903.0,723.0,266.0,39.27,P
175000.0,3.0,16,868.0,178.0,44.0,21.0,39.3,P
141300.0,4.0819,14,10098.0,1545.0,701.0,254.0,39.28,P
244000.0,3.3699,22,8259.0,1409.0,845.0,353.0,39.2,P
139100.0,2.5326,24,2069.0,436.0,909.0,374.0,39.12,P
148000.0,3.0403,20,4570.0,906.0,2125.0,815.0,39.08,P
151500.0,3.1972,8,3758.0,717.0,1744.0,661.0,39.05,P
87800.0,1.8914,25,2220.0,511.0,912.0,449.0,39.93,P
83500.0,2.8125,26,2023.0,385.0,922.0,365.0,39.93,P
70900.0,2.0221,20,1511.0,328.0,791.0,320.0,39.9,P
81900.0,2.8812,23,2679.0,546.0,1424.0,529.0,39.93,P
96600.0,3.5417,20,1349.0,238.0,601.0,203.0,39.95,P
118800.0,2.9559,15,1666.0,351.0,816.0,316.0,39.96,P
102500.0,2.6458,35,383.0,92.0,202.0,72.0,40.02,P
88200.0,2.2656,23,1017.0,218.0,387.0,152.0,39.9,P
102000.0,2.1216,15,1291.0,283.0,582.0,242.0,39.78,P
130500.0,2.2019,15,3763.0,784.0,717.0,348.0,39.72,P
126500.0,3.9583,9,1955.0,398.0,294.0,122.0,39.82,P
83000.0,2.5893,8,1116.0,214.0,27.0,39.0,39.75,P
88800.0,2.2101,16,2534.0,557.0,638.0,244.0,39.86,P
71900.0,2.5156,18,1234.0,266.0,543.0,201.0,39.79,P
100000.0,2.375,11,513.0,104.0,204.0,86.0,39.78,P
55900.0,1.7829,47,2149.0,456.0,965.0,419.0,39.8,P
75900.0,2.2717,18,3406.0,673.0,1567.0,617.0,39.83,P
92800.0,2.1667,10,1262.0,258.0,510.0,209.0,39.82,P
82500.0,3.0625,19,785.0,151.0,366.0,140.0,39.8,P
89200.0,2.2132,22,1334.0,261.0,597.0,222.0,40.17,P
69600.0,2.2067,24,1629.0,313.0,641.0,274.0,40.08,P
58000.0,1.5774,31,3127.0,664.0,1345.0,580.0,40.14,P
75000.0,1.625,38,725.0,190.0,219.0,115.0,40.01,P
89400.0,2.9554,19,897.0,180.0,276.0,110.0,40.13,P
67500.0,2.625,25,958.0,245.0,28.0,16.0,40.27,P
93600.0,3.5962,36,1597.0,301.0,632.0,262.0,40.31,P
77100.0,2.1524,21,3229.0,667.0,1501.0,582.0,40.29,P
193800.0,5.8453,10,1572.0,232.0,247.0,104.0,40.23,P
137500.0,1.6944,11,919.0,199.0,69.0,43.0,40.19,P
143800.0,3.4844,23,1127.0,225.0,215.0,85.0,40.23,P
113400.0,3.6477,15,1717.0,336.0,501.0,206.0,40.3,P
111500.0,1.6875,17,1944.0,394.0,384.0,172.0,40.29,P
145200.0,3.3462,14,5156.0,880.0,616.0,281.0,40.25,P
87800.0,2.5469,38,1214.0,254.0,723.0,236.0,34.0,N
92900.0,2.9688,42,1178.0,261.0,804.0,283.0,33.99,N
88900.0,2.4306,36,730.0,155.0,476.0,142.0,34.0,N
90600.0,3.025,41,1248.0,278.0,770.0,250.0,34.0,N
105100.0,3.3622,19,4592.0,895.0,2769.0,838.0,34.0,N
124200.0,3.6415,15,1386.0,247.0,703.0,185.0,34.01,N
123800.0,3.3687,45,2881.0,514.0,1470.0,515.0,34.0,N
141700.0,2.7054,52,1797.0,332.0,905.0,313.0,33.99,N
101600.0,2.0284,52,2274.0,571.0,1167.0,504.0,33.98,N
169100.0,3.145,37,2337.0,452.0,948.0,437.0,33.98,N
125000.0,3.0694,24,950.0,183.0,383.0,182.0,33.97,N
96700.0,2.1151,43,2862.0,772.0,1878.0,675.0,33.98,N
155000.0,1.6389,29,1157.0,297.0,2027.0,253.0,33.97,N
162500.0,2.1528,10,642.0,176.0,462.0,186.0,33.98,N
95800.0,1.1194,27,1342.0,547.0,844.0,484.0,33.98,N
114200.0,1.685,44,917.0,224.0,666.0,220.0,33.99,N
82300.0,2.0436,46,1680.0,453.0,1570.0,435.0,33.98,N
92400.0,2.5804,34,3676.0,697.0,2653.0,682.0,33.97,N
79900.0,1.4514,38,1156.0,241.0,877.0,200.0,33.97,N
84800.0,1.95,40,1166.0,250.0,976.0,244.0,33.97,N
125000.0,2.025,52,201.0,44.0,130.0,24.0,33.98,N
112500.0,2.6071,45,131.0,28.0,89.0,31.0,33.99,N
85900.0,1.6943,31,4163.0,1242.0,3928.0,1076.0,33.98,N
122500.0,3.024,27,3960.0,886.0,2807.0,838.0,33.97,N
82200.0,2.7596,32,1625.0,335.0,1212.0,327.0,33.97,N
80700.0,2.4667,33,2070.0,469.0,1851.0,467.0,33.98,N
216600.0,7.2519,33,3974.0,548.0,1398.0,528.0,33.96,N
235200.0,8.2405,25,2396.0,316.0,951.0,314.0,33.96,N
204800.0,7.6632,28,1650.0,210.0,557.0,211.0,33.95,N
219600.0,6.6635,14,9286.0,1269.0,3565.0,1238.0,33.94,N
315200.0,8.5326,7,9376.0,1181.0,3570.0,1107.0,33.92,N
136200.0,4.3176,52,3307.0,553.0,1269.0,529.0,33.97,N
150000.0,2.6895,30,2953.0,703.0,1406.0,580.0,33.97,N
129300.0,3.2917,52,1992.0,345.0,948.0,358.0,33.96,N
125500.0,3.575,51,1806.0,322.0,709.0,298.0,33.96,N
117900.0,3.4044,48,1915.0,348.0,1060.0,376.0,33.97,N
148900.0,5.0194,38,1383.0,238.0,649.0,232.0,33.97,N
134800.0,3.8618,41,1707.0,276.0,660.0,269.0,33.97,N
118800.0,2.3798,32,2837.0,617.0,1393.0,595.0,33.96,N
123400.0,3.864,24,4481.0,901.0,2398.0,823.0,33.96,N
157800.0,4.337,34,2316.0,365.0,956.0,389.0,33.97,N
112500.0,12.5381,29,124.0,22.0,50.0,18.0,33.96,N
116500.0,3.8682,28,3747.0,651.0,2399.0,646.0,33.96,N
115300.0,3.7344,31,914.0,177.0,556.0,161.0,33.95,N
111500.0,3.1384,46,2189.0,423.0,866.0,389.0,33.95,N
117300.0,2.4408,32,1979.0,491.0,954.0,444.0,33.95,N
132100.0,2.9583,37,1586.0,283.0,675.0,305.0,33.95,N
123900.0,3.0542,37,1462.0,257.0,849.0,287.0,33.95,N
110800.0,2.8173,32,4251.0,848.0,2494.0,798.0,33.95,N
98100.0,2.7452,33,2275.0,469.0,1691.0,459.0,33.96,N
112700.0,3.0208,27,2341.0,418.0,1272.0,415.0,33.96,N
133800.0,3.4491,30,3153.0,623.0,1544.0,575.0,33.96,N
122900.0,3.1667,36,1380.0,269.0,598.0,262.0,33.95,N
120700.0,4.125,35,1599.0,284.0,721.0,287.0,33.95,N
121400.0,1.1601,43,633.0,166.0,292.0,135.0,33.95,N
114400.0,4.0833,49,2527.0,461.0,1344.0,451.0,33.96,N
142600.0,4.3542,32,2215.0,351.0,771.0,311.0,33.95,N
140100.0,4.0966,20,1682.0,296.0,706.0,291.0,33.94,N
136800.0,4.0625,21,2468.0,380.0,1164.0,385.0,33.94,N
127900.0,4.8333,26,3014.0,494.0,1832.0,485.0,33.93,N
109100.0,3.7109,35,3306.0,680.0,1742.0,673.0,33.95,N
82700.0,3.0509,30,1198.0,251.0,1019.0,214.0,33.94,N
81300.0,2.2222,35,1468.0,298.0,1168.0,261.0,33.93,N
89300.0,4.0156,35,793.0,150.0,669.0,128.0,33.93,N
112000.0,3.5865,37,987.0,187.0,551.0,191.0,33.94,N
116000.0,3.1458,42,943.0,171.0,466.0,203.0,33.94,N
117600.0,2.87,33,2074.0,476.0,911.0,420.0,33.94,N
112500.0,3.25,29,3181.0,714.0,1603.0,706.0,33.94,N
125600.0,3.1795,32,2885.0,595.0,1509.0,590.0,33.93,N
118500.0,2.4435,22,4179.0,1081.0,2096.0,1013.0,33.94,N
113500.0,3.5403,26,2420.0,532.0,1383.0,469.0,33.94,N
113900.0,4.1528,35,1764.0,325.0,1094.0,353.0,33.94,N
104500.0,4.0526,36,2284.0,444.0,1425.0,405.0,33.95,N
113300.0,4.5122,36,2386.0,396.0,1176.0,374.0,33.93,N
129300.0,2.1865,15,4836.0,1368.0,3012.0,1240.0,33.93,N
109400.0,2.4922,31,1273.0,262.0,686.0,254.0,33.93,N
116000.0,4.6327,34,1577.0,272.0,880.0,284.0,33.93,N
103700.0,2.1023,12,3539.0,869.0,1987.0,859.0,33.94,N
114100.0,3.9118,32,2349.0,452.0,1479.0,425.0,33.94,N
126900.0,3.9128,30,2992.0,516.0,1521.0,507.0,33.94,N
118700.0,4.1776,32,1814.0,320.0,903.0,306.0,33.94,N
129900.0,4.375,33,1371.0,236.0,715.0,227.0,33.93,N
113900.0,3.2731,20,5998.0,1320.0,3185.0,1199.0,33.93,N
110800.0,3.0437,33,2433.0,525.0,1466.0,517.0,33.92,N
121400.0,3.7333,29,2320.0,422.0,1358.0,415.0,33.91,N
113300.0,2.2548,35,2552.0,588.0,1840.0,551.0,33.92,N
113700.0,2.3851,25,2886.0,583.0,2327.0,577.0,33.92,N
314100.0,3.6667,32,1263.0,178.0,508.0,180.0,33.9,N
148700.0,4.2788,23,4487.0,754.0,2609.0,778.0,33.9,N
138000.0,4.3222,15,14281.0,2511.0,7540.0,2245.0,33.91,N
193800.0,7.7197,4,80.0,10.0,55.0,13.0,33.89,N
87800.0,2.7083,25,1858.0,366.0,1311.0,331.0,34.01,N
92000.0,2.6442,34,1231.0,216.0,841.0,199.0,34.01,N
97800.0,3.05,33,3084.0,570.0,1753.0,449.0,34.02,N
162800.0,4.2321,9,5455.0,882.0,3015.0,858.0,34.02,N
86800.0,1.6955,24,2316.0,599.0,1829.0,532.0,34.0,N
76200.0,2.0742,31,1192.0,307.0,1013.0,283.0,34.0,N
83400.0,1.9052,38,2228.0,571.0,1697.0,530.0,34.0,N
152200.0,4.2589,21,2634.0,421.0,1376.0,406.0,33.98,N
119500.0,3.0606,16,10072.0,2043.0,5913.0,1909.0,33.98,N
95200.0,2.76,26,3042.0,598.0,1720.0,551.0,34.01,N
98300.0,3.0909,34,2101.0,426.0,1150.0,377.0,34.01,N
88600.0,1.4719,26,2372.0,621.0,1647.0,612.0,34.0,N
96600.0,3.016,32,1617.0,346.0,1153.0,385.0,34.0,N
116900.0,4.566,18,3307.0,547.0,1738.0,457.0,33.99,N
171300.0,4.5625,12,9966.0,1517.0,5008.0,1492.0,33.99,N
128500.0,4.4063,15,1929.0,317.0,1237.0,316.0,34.0,N
116400.0,4.84,21,2050.0,392.0,1153.0,336.0,33.99,N
115000.0,3.3966,20,2451.0,475.0,1785.0,456.0,33.98,N
160600.0,4.8371,17,2727.0,462.0,1691.0,448.0,33.98,N
138700.0,4.2099,21,2394.0,416.0,1291.0,381.0,33.98,N
158100.0,4.9886,8,12106.0,1913.0,5810.0,1717.0,33.98,N
121100.0,4.369,23,2000.0,376.0,1361.0,388.0,34.01,N
108200.0,3.6711,35,2051.0,427.0,1466.0,425.0,34.02,N
142400.0,4.4545,21,3736.0,738.0,2021.0,640.0,34.02,N
135300.0,2.1764,24,7779.0,1835.0,3996.0,1765.0,34.02,N
145500.0,3.8529,12,6751.0,1153.0,3266.0,1134.0,34.0,N
124700.0,3.2067,36,3791.0,746.0,2258.0,672.0,34.0,N
182900.0,5.2759,14,13562.0,2057.0,7600.0,2086.0,33.99,N
141000.0,3.8906,34,1293.0,215.0,774.0,217.0,33.97,N
141000.0,4.0833,29,1430.0,273.0,872.0,283.0,33.97,N
137500.0,3.6691,35,352.0,62.0,184.0,57.0,33.97,N
375000.0,5.3269,19,256.0,34.0,101.0,28.0,34.02,N
153100.0,3.1859,26,2925.0,575.0,1921.0,501.0,33.94,N
75000.0,2.6979,17,3583.0,700.0,1587.0,719.0,34.0,N
203200.0,4.2263,21,5675.0,935.0,2834.0,865.0,33.94,N
163900.0,4.4762,30,5398.0,926.0,2672.0,864.0,33.94,N
164300.0,1.625,29,266.0,42.0,136.0,40.0,33.94,N
257100.0,7.0215,6,575.0,73.0,318.0,88.0,33.94,N
271900.0,7.5408,3,1240.0,151.0,519.0,146.0,33.93,N
229400.0,5.9333,17,3196.0,444.0,1581.0,462.0,33.95,N
203400.0,5.4872,7,10223.0,1491.0,5205.0,1509.0,33.91,N
137600.0,3.5525,7,3797.0,850.0,2369.0,720.0,33.9,N
191700.0,2.3417,16,693.0,185.0,365.0,176.0,33.89,N
164800.0,5.6973,25,2999.0,439.0,1396.0,458.0,33.89,N
220800.0,5.1695,2,17978.0,3217.0,7305.0,2463.0,33.89,N
251000.0,7.2379,15,1864.0,271.0,1006.0,288.0,33.91,N
154300.0,4.1865,25,5187.0,934.0,2725.0,860.0,33.93,N
163300.0,4.8167,24,2807.0,501.0,1653.0,509.0,33.92,N
198800.0,3.4459,21,1839.0,324.0,871.0,307.0,33.9,N
233500.0,6.1561,12,2290.0,319.0,728.0,228.0,33.92,N
246400.0,6.155,16,4157.0,586.0,2036.0,594.0,33.92,N
214600.0,5.3735,22,2620.0,396.0,1324.0,362.0,33.91,N
244200.0,7.8118,17,338.0,47.0,200.0,46.0,33.93,N
135600.0,4.3723,19,4741.0,835.0,2903.0,796.0,33.93,N
139100.0,3.2857,17,5364.0,1020.0,3754.0,936.0,33.91,N
115600.0,2.9821,31,2529.0,513.0,1504.0,426.0,33.92,N
146800.0,4.55,28,2101.0,337.0,1061.0,348.0,33.92,N
169100.0,4.9984,12,9016.0,1486.0,4285.0,1457.0,33.95,N
99600.0,3.6979,34,1565.0,296.0,1142.0,328.0,33.95,N
124600.0,4.1264,15,6248.0,1249.0,3795.0,1128.0,33.95,N
139200.0,4.2985,12,7923.0,1470.0,4861.0,1385.0,33.96,N
143400.0,4.8214,29,932.0,153.0,711.0,172.0,33.95,N
85800.0,1.7059,26,2481.0,620.0,2411.0,552.0,33.94,N
88500.0,3.0687,34,559.0,139.0,532.0,137.0,33.94,N
112900.0,2.7813,19,1891.0,465.0,1693.0,416.0,33.94,N
117300.0,3.1985,29,1625.0,336.0,1046.0,320.0,33.94,N
127100.0,4.0256,28,2787.0,490.0,1684.0,467.0,33.94,N
114700.0,3.0122,16,4112.0,880.0,2821.0,857.0,33.93,N
132800.0,3.7431,19,4780.0,861.0,3043.0,766.0,33.93,N
121100.0,3.5208,21,713.0,142.0,476.0,142.0,33.92,N
110500.0,3.4028,33,919.0,208.0,724.0,235.0,33.93,N
105600.0,3.2311,34,2086.0,417.0,1501.0,395.0,33.94,N
105400.0,3.5227,35,1566.0,294.0,1056.0,279.0,33.94,N
122000.0,2.6776,31,2191.0,459.0,1564.0,450.0,33.93,N
126100.0,3.6583,18,3869.0,773.0,2500.0,726.0,33.92,N
124600.0,3.9522,26,2970.0,576.0,2156.0,558.0,33.93,N
127300.0,2.2241,21,3491.0,760.0,1920.0,669.0,33.91,N
144800.0,3.3187,10,9738.0,2130.0,4936.0,1840.0,33.9,N
149900.0,4.7295,14,10395.0,1799.0,6295.0,1855.0,33.89,N
159100.0,3.6071,7,10235.0,2238.0,5271.0,2094.0,33.9,N
141100.0,4.2207,22,3611.0,666.0,1869.0,649.0,33.91,N
334100.0,6.8089,5,2589.0,351.0,1109.0,360.0,33.88,N
158000.0,4.0556,16,5418.0,1005.0,2690.0,1088.0,33.89,N
123800.0,4.131,24,3044.0,602.0,2541.0,564.0,33.88,N
102500.0,2.5656,21,722.0,178.0,770.0,165.0,33.88,N
91000.0,3.1312,22,2855.0,667.0,2453.0,624.0,33.88,N
239800.0,5.0493,4,6755.0,1017.0,2866.0,850.0,33.87,N
96200.0,2.4861,36,838.0,210.0,722.0,180.0,33.88,N
107900.0,2.3654,14,1731.0,404.0,1269.0,351.0,33.89,N
108800.0,2.2372,19,2472.0,618.0,2143.0,610.0,33.88,N
138200.0,2.2197,33,2076.0,517.0,1374.0,480.0,33.87,N
113000.0,2.0682,40,1196.0,294.0,1052.0,258.0,33.88,N
119400.0,2.316,35,1755.0,446.0,1453.0,428.0,33.88,N
110600.0,2.3036,39,679.0,164.0,769.0,179.0,33.88,N
113500.0,1.6875,42,765.0,171.0,590.0,177.0,33.87,N
117000.0,2.4387,7,3586.0,959.0,2695.0,877.0,33.88,N
107000.0,2.6111,13,3239.0,849.0,2751.0,813.0,33.88,N
116100.0,2.2969,16,1739.0,478.0,1235.0,420.0,33.88,N
122800.0,2.3333,37,621.0,156.0,443.0,135.0,33.87,N
165000.0,5.1929,27,1786.0,287.0,939.0,278.0,33.87,N
163900.0,5.0464,17,2772.0,449.0,1685.0,461.0,33.87,N
144300.0,3.2917,30,701.0,131.0,356.0,125.0,33.87,N
142100.0,3.5313,34,1511.0,272.0,773.0,265.0,33.87,N
195300.0,4.8686,4,8207.0,1373.0,3887.0,1304.0,33.85,N
339300.0,5.4788,28,895.0,127.0,346.0,115.0,33.83,N
195100.0,5.2861,6,16431.0,2640.0,8222.0,2553.0,33.85,N
216700.0,4.125,6,202.0,29.0,75.0,28.0,33.82,N
500001.0,4.2386,6,502.0,76.0,228.0,65.0,33.83,N
221400.0,5.3006,9,6538.0,955.0,2928.0,892.0,33.85,N
177100.0,5.2898,25,6964.0,1066.0,3240.0,1036.0,33.86,N
137100.0,3.9414,18,8136.0,1584.0,4976.0,1516.0,33.87,N
204800.0,5.536,13,8010.0,1366.0,3920.0,1309.0,33.88,N
150300.0,4.2721,18,6450.0,1165.0,3716.0,1113.0,33.87,N
161000.0,5.195,23,2949.0,473.0,1671.0,477.0,33.86,N
138100.0,3.4419,15,7626.0,1570.0,3823.0,1415.0,33.87,N
257900.0,6.2308,2,17470.0,2727.0,5964.0,1985.0,33.87,N
111000.0,3.55,20,688.0,146.0,575.0,144.0,33.84,N
189800.0,4.46,22,2397.0,400.0,1347.0,403.0,33.83,N
195600.0,5.5362,7,2191.0,324.0,1156.0,310.0,33.83,N
160800.0,4.7965,5,5846.0,1035.0,3258.0,1001.0,33.76,N
215000.0,5.1365,14,3776.0,580.0,1877.0,559.0,33.82,N
189800.0,4.6875,15,2857.0,421.0,1361.0,382.0,33.88,N
187800.0,5.1512,2,12837.0,1842.0,4636.0,1453.0,33.9,N
211300.0,5.363,17,2678.0,394.0,1225.0,367.0,33.89,N
267900.0,5.1624,12,3964.0,524.0,1707.0,549.0,33.89,N
240500.0,5.0346,10,5600.0,848.0,2573.0,788.0,33.88,N
110000.0,3.1103,16,1171.0,235.0,659.0,216.0,33.86,N
161300.0,5.1045,14,2300.0,335.0,1001.0,311.0,33.87,N
127900.0,2.9542,15,3991.0,751.0,2317.0,657.0,33.85,N
118000.0,2.3229,16,3498.0,702.0,2372.0,672.0,33.85,N
295200.0,4.2273,13,4770.0,718.0,1985.0,662.0,33.81,N
249100.0,4.4875,8,1954.0,330.0,973.0,321.0,33.76,N
223600.0,5.4625,9,7538.0,1125.0,3450.0,1077.0,33.85,N
123200.0,2.7232,12,1159.0,209.0,523.0,159.0,33.84,N
173900.0,4.8125,15,826.0,138.0,440.0,134.0,33.87,N
152700.0,2.5379,33,6982.0,1371.0,5650.0,1195.0,33.89,N
184500.0,4.1883,15,6437.0,1298.0,2805.0,1205.0,33.96,N
144500.0,3.7585,19,3216.0,666.0,1363.0,629.0,33.96,N
236500.0,7.4141,20,4589.0,594.0,1660.0,595.0,33.94,N
214500.0,5.5563,13,7910.0,1195.0,3382.0,1176.0,33.94,N
216500.0,5.2713,7,11232.0,1791.0,4218.0,1644.0,33.94,N
162500.0,1.9531,52,1417.0,353.0,881.0,300.0,33.98,N
162500.0,1.625,8,152.0,19.0,1275.0,20.0,33.97,N
101600.0,3.175,27,321.0,64.0,214.0,67.0,34.0,N
103400.0,1.7579,10,17286.0,4952.0,9851.0,4616.0,33.98,N
133500.0,4.711,27,5464.0,850.0,2400.0,836.0,33.99,N
140300.0,3.4896,28,3420.0,691.0,1502.0,656.0,33.97,N
160600.0,4.6667,4,18767.0,3032.0,8805.0,2723.0,33.97,N
95300.0,2.725,23,3707.0,769.0,1938.0,658.0,34.01,N
85400.0,2.275,28,2683.0,708.0,2047.0,636.0,34.02,N
129900.0,4.4063,23,3021.0,527.0,1580.0,533.0,34.01,N
132600.0,4.7877,11,6617.0,1118.0,3710.0,1087.0,33.95,N
142000.0,3.5851,7,13195.0,2696.0,6763.0,2437.0,33.94,N
138700.0,4.2775,5,13096.0,2208.0,6780.0,2180.0,33.95,N
163300.0,5.253,5,9179.0,1361.0,4573.0,1294.0,33.96,N
155500.0,5.2174,5,8403.0,1240.0,3962.0,1150.0,33.95,N
223200.0,6.3223,5,4873.0,639.0,1947.0,568.0,33.94,N
197700.0,5.6409,3,18356.0,2537.0,8437.0,2342.0,33.97,N
135700.0,1.3125,10,972.0,212.0,773.0,219.0,33.94,N
86900.0,2.1574,35,3623.0,841.0,2721.0,766.0,33.92,N
127200.0,3.0907,13,8443.0,1744.0,4885.0,1470.0,33.92,N
164800.0,3.1042,2,337.0,55.0,115.0,49.0,33.93,N
113900.0,1.6111,15,1569.0,423.0,1123.0,369.0,33.94,N
113200.0,3.2705,12,7105.0,1447.0,4520.0,1333.0,33.93,N
137600.0,4.2654,8,10110.0,1761.0,5804.0,1703.0,33.93,N
124600.0,4.1482,7,9812.0,1914.0,5595.0,1729.0,33.92,N
127200.0,4.0473,9,11654.0,2100.0,7596.0,2127.0,33.91,N
136600.0,4.1953,5,11775.0,2031.0,6686.0,1911.0,33.89,N
114200.0,3.0789,8,2405.0,537.0,1594.0,517.0,33.94,N
117000.0,3.2148,14,5104.0,1026.0,3513.0,972.0,33.93,N
130900.0,4.0938,5,16884.0,2865.0,9509.0,2688.0,33.92,N
152600.0,5.0223,4,10002.0,1468.0,5439.0,1397.0,33.93,N
143500.0,4.7568,12,3236.0,502.0,1610.0,502.0,33.92,N
121500.0,4.0467,8,8302.0,1461.0,5155.0,1370.0,33.9,N
244400.0,3.5781,4,1611.0,239.0,275.0,84.0,33.89,N
143000.0,4.189,3,21060.0,3366.0,9623.0,2812.0,33.9,N
500001.0,2.625,16,56.0,7.0,39.0,14.0,33.87,N
136300.0,2.8194,8,1031.0,201.0,606.0,179.0,33.85,N
187500.0,4.6,7,77.0,12.0,64.0,15.0,33.83,N
161300.0,3.6618,14,1265.0,230.0,621.0,173.0,33.83,N
100000.0,4.0833,2,1424.0,251.0,681.0,192.0,33.83,N
122100.0,3.9052,2,4198.0,805.0,1943.0,673.0,33.82,N
113700.0,3.4237,4,9911.0,1946.0,5145.0,1661.0,33.81,N
97900.0,2.1848,16,8476.0,1758.0,2711.0,1427.0,33.71,N
110100.0,2.5335,8,5528.0,1073.0,1674.0,918.0,33.72,N
98600.0,1.9912,16,5373.0,1079.0,1573.0,933.0,33.72,N
83300.0,2.0881,24,4210.0,920.0,1283.0,829.0,33.71,N
92400.0,2.3276,23,6323.0,1196.0,1984.0,1124.0,33.7,N
83500.0,1.9014,24,5783.0,1256.0,1990.0,1151.0,33.7,N
136400.0,4.5881,3,6484.0,1037.0,3295.0,1074.0,33.69,N
228900.0,5.3238,8,26322.0,4072.0,9360.0,3361.0,33.68,N
113400.0,3.58,10,5156.0,941.0,2294.0,747.0,33.7,N
125900.0,3.8869,10,3659.0,650.0,1476.0,515.0,33.68,N
117200.0,3.125,12,1869.0,356.0,1007.0,323.0,33.66,N
177300.0,4.1386,2,7401.0,1187.0,2826.0,839.0,33.66,N
145800.0,2.375,11,939.0,187.0,557.0,190.0,33.67,N
139600.0,3.8036,14,2715.0,500.0,1540.0,464.0,33.83,N
161200.0,4.1875,13,1914.0,339.0,930.0,304.0,33.78,N
148200.0,4.065,6,1771.0,293.0,935.0,279.0,33.82,N
169300.0,1.3417,7,1697.0,424.0,808.0,354.0,33.78,N
96100.0,2.2618,17,4174.0,851.0,1845.0,780.0,33.75,N
155400.0,2.625,11,4934.0,929.0,2508.0,840.0,33.76,N
109200.0,2.5221,7,1810.0,386.0,931.0,355.0,33.74,N
145300.0,2.5847,17,2813.0,565.0,1345.0,488.0,33.78,N
148800.0,3.2778,13,4496.0,756.0,2044.0,695.0,33.81,N
126500.0,4.0717,3,5284.0,920.0,2703.0,729.0,33.8,N
90500.0,1.972,13,1974.0,426.0,1276.0,408.0,33.71,N
112500.0,2.7983,16,4928.0,960.0,2132.0,853.0,33.72,N
71300.0,2.1182,18,4799.0,1035.0,1966.0,944.0,33.74,N
111500.0,3.1319,2,6305.0,1265.0,2489.0,1152.0,33.7,N
140700.0,2.6322,10,2381.0,454.0,1323.0,477.0,33.73,N
89300.0,2.2969,17,3318.0,759.0,2016.0,673.0,33.79,N
81500.0,1.9767,23,3465.0,703.0,2672.0,607.0,33.78,N
83000.0,2.0,5,2108.0,496.0,1666.0,461.0,33.77,N
118300.0,2.4662,15,4173.0,804.0,2393.0,713.0,33.83,N
173300.0,4.0982,11,3196.0,576.0,1757.0,552.0,33.8,N
146500.0,2.1549,22,4249.0,922.0,2405.0,846.0,33.81,N
104200.0,2.8401,9,6907.0,1379.0,3665.0,1290.0,33.77,N
129200.0,2.1484,19,3173.0,678.0,2204.0,606.0,33.75,N
101300.0,2.0878,16,2876.0,576.0,1859.0,545.0,33.77,N
110000.0,2.817,19,2248.0,427.0,1207.0,368.0,33.72,N
114600.0,2.1667,11,1161.0,235.0,640.0,210.0,33.72,N
168700.0,5.3275,5,6529.0,997.0,3464.0,1006.0,33.69,N
123800.0,3.2481,8,4345.0,865.0,2425.0,785.0,33.7,N
154300.0,3.1513,10,2591.0,486.0,1255.0,425.0,33.71,N
157400.0,3.1832,9,981.0,169.0,596.0,156.0,33.67,N
111300.0,3.102,11,1229.0,236.0,581.0,190.0,33.69,N
100600.0,1.9194,27,4376.0,1003.0,2667.0,870.0,33.67,N
125000.0,4.2788,10,516.0,107.0,282.0,96.0,33.68,N
131800.0,3.375,9,13288.0,2728.0,7235.0,2350.0,33.67,N
132600.0,2.2423,17,10145.0,2306.0,4776.0,1749.0,33.67,N
109200.0,2.5395,23,6859.0,1535.0,3405.0,1351.0,33.64,N
162200.0,3.8056,7,16010.0,2726.0,7139.0,2426.0,33.63,N
163600.0,2.6949,15,4573.0,928.0,2513.0,832.0,33.66,N
465600.0,9.4356,8,446.0,62.0,188.0,68.0,33.55,N
159300.0,3.2258,10,4097.0,813.0,2082.0,731.0,33.6,N
155600.0,3.5125,10,1652.0,316.0,725.0,233.0,33.65,N
210700.0,3.235,12,1481.0,265.0,757.0,243.0,33.64,N
150900.0,3.6273,7,7722.0,1324.0,2975.0,1161.0,33.61,N
174300.0,4.5936,2,30450.0,5033.0,9419.0,3197.0,33.58,N
215300.0,4.7944,3,2744.0,428.0,1223.0,366.0,33.61,N
