age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
48,Private,193451.0,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
19,Private,174732.0,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,25,United-States,-1
57,State-gov,388225.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
32,Self-emp-inc,218407.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,70,Cuba,-1
34,Private,189809.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,52,Jamaica,-1
27,State-gov,291196.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40,United-States,-1
28,Private,282398.0,Some-college,10,Separated,Tech-support,Unmarried,White,Male,0.0,0.0,40,United-States,1
22,Private,310380.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
38,Self-emp-not-inc,146042.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3103.0,0.0,60,United-States,1
26,Private,142081.0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40,Mexico,-1
35,Private,199501.0,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,50,Jamaica,-1
54,Private,183248.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40,United-States,-1
65,Private,173674.0,HS-grad,9,Divorced,Other-service,Other-relative,White,Female,0.0,0.0,14,United-States,-1
33,Private,240979.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
29,Private,46987.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,55,United-States,-1
63,Private,81605.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,-1
42,Private,132633.0,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40,,-1
30,Private,137076.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
26,Private,158810.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,70,United-States,-1
21,Private,129674.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,48,Mexico,-1
46,Private,146919.0,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
31,State-gov,59969.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.0,0.0,35,United-States,-1
30,Private,342730.0,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35,United-States,-1
33,Private,159322.0,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,40,United-States,-1
32,Private,191777.0,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,United-States,-1
43,Private,74581.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,1
28,Private,56179.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,55,United-States,-1
22,Private,369387.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,-1
17,Private,72321.0,11th,7,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,12,United-States,-1
37,Private,176900.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,99,United-States,1
20,Private,313817.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
44,Private,228516.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,20,Portugal,-1
19,Private,188864.0,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,20,United-States,-1
51,Local-gov,97005.0,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,-1
37,Self-emp-inc,188774.0,11th,7,Married-spouse-absent,Sales,Not-in-family,White,Male,0.0,0.0,60,,-1
38,Federal-gov,174778.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1980.0,40,United-States,-1
49,Self-emp-not-inc,105614.0,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,1
51,Private,233149.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
28,Local-gov,214881.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
48,Private,64156.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,-1
32,Private,281384.0,HS-grad,9,Married-AF-spouse,Other-service,Other-relative,White,Female,0.0,0.0,10,United-States,-1
53,Private,77462.0,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60,United-States,-1
25,Private,262617.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,55,United-States,1
36,Private,33001.0,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,50,United-States,-1
37,Private,284582.0,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,-1
48,Private,355781.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,India,1
23,Self-emp-not-inc,258298.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0.0,2231.0,40,United-States,1
39,Private,206951.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
30,Private,207301.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50,United-States,-1
67,Self-emp-not-inc,152102.0,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,0.0,65,United-States,-1
38,Private,233571.0,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,1902.0,40,United-States,1
25,Private,264055.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,-1
24,Private,23438.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
19,Private,285263.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,-1
32,Private,349028.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
36,Federal-gov,186934.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1848.0,55,United-States,1
59,Self-emp-not-inc,75804.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65,United-States,1
30,Private,177216.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,1740.0,40,Haiti,-1
29,Private,206351.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
58,Private,113398.0,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,25,United-States,-1
31,Private,97723.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
23,Private,297152.0,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,25,United-States,-1
29,Private,37933.0,Bachelors,13,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
50,Self-emp-not-inc,158352.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25,United-States,-1
47,Self-emp-not-inc,208407.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,30,United-States,-1
40,Private,103474.0,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,30,United-States,-1
74,State-gov,88638.0,Doctorate,16,Never-married,Prof-specialty,Other-relative,White,Female,0.0,3683.0,20,United-States,1
39,Private,230329.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,-1
57,Self-emp-not-inc,50990.0,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
25,Private,194813.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,-1
37,State-gov,195843.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,40,United-States,-1
22,Private,464103.0,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,Guatemala,-1
38,Local-gov,177305.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38,United-States,-1
52,Private,210736.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,55,United-States,1
53,Local-gov,221722.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14344.0,0.0,50,United-States,1
19,Private,175083.0,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,8,United-States,-1
37,Private,281012.0,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,0.0,0.0,40,China,1
42,Federal-gov,125461.0,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Male,0.0,323.0,40,United-States,-1
37,Private,269329.0,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,8614.0,0.0,45,United-States,1
48,Self-emp-inc,38819.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,36,United-States,-1
27,Private,364986.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,38,United-States,-1
38,Private,172571.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,54,United-States,1
56,Private,213105.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,36,United-States,1
36,Private,116608.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4865.0,0.0,40,United-States,-1
29,Private,337953.0,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,36,United-States,-1
24,Private,194848.0,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40,United-States,-1
47,Private,138342.0,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,-1
21,Private,206008.0,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,50,United-States,-1
61,State-gov,103575.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,Germany,-1
35,Private,140915.0,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,1590.0,40,South,-1
40,Private,200496.0,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
39,Private,85783.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,28,United-States,-1
33,Private,100135.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1740.0,25,United-States,-1
54,Private,86837.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,1902.0,40,United-States,1
28,Private,52199.0,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,50,United-States,-1
51,Local-gov,134808.0,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,-1
56,Private,103948.0,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,-1
62,Self-emp-inc,153891.0,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137.0,0.0,40,United-States,-1
35,Private,86648.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50,United-States,1
37,Private,184498.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,-1
36,Self-emp-not-inc,66883.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,-1
31,Private,241797.0,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,United-States,-1
48,Private,235108.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
60,Private,83861.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
50,Private,93730.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,-1
36,Private,112264.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,-1
71,Private,179574.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,12,United-States,1
32,Private,180871.0,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,1
36,Self-emp-inc,242080.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80,United-States,1
27,Private,275466.0,10th,6,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40,United-States,-1
22,Private,100345.0,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,13550.0,0.0,55,United-States,1
23,Private,315065.0,10th,6,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,60,Mexico,-1
19,Private,121788.0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30,United-States,-1
34,Private,295922.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,England,1
44,Private,195545.0,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40,United-States,-1
25,Private,182656.0,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
31,Private,38158.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,-1
41,Federal-gov,58447.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50,United-States,1
31,Private,74501.0,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30,United-States,-1
28,Private,110408.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,-1
30,Private,373914.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
50,Private,96586.0,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,-1
23,Private,129042.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
35,Private,283122.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45,United-States,-1
48,Federal-gov,483261.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40,United-States,-1
24,Private,230475.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44,United-States,-1
34,Private,294064.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,France,-1
24,Private,153542.0,Some-college,10,Never-married,Sales,Other-relative,White,Male,0.0,0.0,35,United-States,-1
45,Private,187563.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,45,United-States,-1
39,Private,333305.0,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,45,United-States,1
55,Private,130957.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,-1
43,Local-gov,163434.0,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,55,United-States,1
39,Private,159168.0,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Female,0.0,3004.0,40,United-States,1
49,Private,186256.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013.0,0.0,30,United-States,-1
59,Private,530099.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,55,United-States,1
76,Self-emp-not-inc,174309.0,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,10,United-States,-1
48,Private,216214.0,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
59,Self-emp-not-inc,49996.0,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,0.0,0.0,20,United-States,-1
33,Private,178615.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
47,Local-gov,37672.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45,United-States,-1
21,Private,202214.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
43,Self-emp-not-inc,147230.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,-1
43,Private,193494.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,-1
57,Private,223214.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,-1
33,State-gov,173806.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30,United-States,-1
27,Local-gov,332249.0,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,-1
56,Private,100776.0,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,50,United-States,-1
28,Private,200515.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35,United-States,1
60,Private,182343.0,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
47,Private,102771.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,-1
22,Private,29810.0,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,30,United-States,-1
33,Self-emp-not-inc,48214.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,8,United-States,-1
17,Private,329791.0,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25,United-States,-1
46,Private,101430.0,11th,7,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
41,Private,144032.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,-1
39,State-gov,172700.0,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
38,Private,89814.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,-1
61,Private,423297.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
53,Private,203173.0,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,-1
36,Private,85272.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30,United-States,1
42,Private,344060.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,40,Japan,1
26,Private,248990.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,-1
47,Private,23545.0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
31,Private,309170.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
34,Private,56883.0,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,-1
23,Private,257683.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,-1
18,Private,210828.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,Other,Male,0.0,0.0,30,United-States,-1
26,Private,154604.0,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,-1
73,Self-emp-not-inc,30958.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25,United-States,-1
73,Private,159007.0,Bachelors,13,Divorced,Farming-fishing,Other-relative,White,Female,0.0,0.0,12,United-States,-1
31,Federal-gov,30917.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,72,United-States,-1
18,Private,352640.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,-1
32,Federal-gov,191385.0,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,White,Male,2174.0,0.0,40,United-States,-1
60,Self-emp-not-inc,231770.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65,United-States,1
