time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,turnover
35,4.836488,0,4,60.20413,10,1.806189,6.417352,0,Stayed
36,4.836488,0,4,60.20413,10,1.806189,6.417352,0,Stayed
37,4.836488,0,4,60.20413,10,1.806189,6.417352,0,Stayed
1,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
2,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
3,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
4,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
5,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
6,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
7,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
8,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
9,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
10,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
11,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
12,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
13,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
14,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
15,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
16,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
17,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
18,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
19,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
20,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
21,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
22,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
23,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
24,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
25,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
26,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
27,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
28,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
29,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
30,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
31,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
32,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
33,4.727674,0,5,74.46258,12,1.506351,58.42014,1,Stayed
1,3.054911,2,3,64.94733,8,0.516246,94.13323,1,Stayed
2,3.054911,2,3,64.94733,8,0.516246,94.13323,1,Stayed
3,3.054911,2,3,64.94733,8,0.516246,94.13323,1,Stayed
4,3.054911,2,3,64.94733,8,0.516246,94.13323,1,Stayed
5,3.054911,2,3,64.94733,8,0.516246,94.13323,1,Left
1,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
2,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
3,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
4,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
5,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
6,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
7,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
8,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
9,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
10,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
11,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
12,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
13,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
14,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
15,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
16,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
17,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
18,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
19,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
20,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
21,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
22,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
23,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
24,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
25,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
26,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
27,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
28,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
29,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
30,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
31,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
32,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
33,4.111292,7,5,70.00153,10,1.828932,65.34663,1,Stayed
1,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
2,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
3,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
4,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
5,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
6,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
7,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
8,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
9,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
10,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
11,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
12,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
13,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
14,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
15,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
16,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
17,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
18,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
19,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
20,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Stayed
21,4.840027,6,6,77.54008,10,0.3571986,93.83561,0,Left
1,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
2,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
3,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
4,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
5,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
6,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
7,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
8,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
9,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
10,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
11,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
12,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
13,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
14,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
15,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
16,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
17,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
18,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
19,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
20,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
21,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
22,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
23,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
24,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
25,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
26,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
27,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
28,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
29,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
30,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
31,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
32,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
33,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
34,4.723561,10,6,67.58077,6,0.3574854,99.14157,1,Stayed
1,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
2,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
3,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
4,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
5,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
6,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
7,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
8,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
9,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
10,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
11,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
12,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
13,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
14,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
15,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
16,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
17,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
18,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
19,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
20,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
21,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
22,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Stayed
23,4.840348,-2,13,86.62006,10,0.1742517,93.09796,1,Left
1,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
2,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
3,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
4,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
5,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
6,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
7,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
8,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
9,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
10,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
11,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
12,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
13,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
14,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
15,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
16,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
17,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
18,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
19,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
20,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
21,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
22,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
23,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
24,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
25,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
26,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
27,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
28,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
29,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
30,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
31,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
32,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
33,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
34,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
35,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
36,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
37,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
38,4.01602,-1,-2,58.90205,11,1.128366,54.73216,1,Stayed
1,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
2,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
3,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
4,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
5,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
6,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
7,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
8,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
9,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
10,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
11,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
12,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
13,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
14,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
15,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
16,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
17,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
18,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
19,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
20,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
21,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
22,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
23,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
24,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
25,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
26,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
27,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
28,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
29,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
30,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
31,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
32,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Stayed
33,5.011537,0,12,86.02083,10,0.0811959,100.0,0,Left
1,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
2,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
3,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
4,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
5,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
6,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
7,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
8,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
9,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
10,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
11,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
12,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
13,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
14,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
15,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
16,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
17,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
18,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
19,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
20,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
21,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
22,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
23,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
24,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
25,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
26,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
27,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
28,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
29,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
30,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
31,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
32,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
33,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
34,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
35,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
36,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
37,4.678607,11,7,72.82246,24,1.940397,15.49107,1,Stayed
1,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
2,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
3,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
4,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
5,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
6,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
7,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
8,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
9,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
10,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
11,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
12,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
13,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
14,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
15,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
16,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
17,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
18,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
19,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
20,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
21,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
22,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
23,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
24,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
25,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
26,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
27,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
28,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
29,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
30,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
31,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
32,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
33,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
34,4.366173,8,0,82.99603,25,1.082718,31.49936,0,Stayed
1,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
2,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
3,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
4,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
5,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
6,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
7,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
8,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
9,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
10,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
11,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
12,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
13,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
14,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
15,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
16,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
17,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
18,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
19,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
20,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
21,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
22,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
23,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
24,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
25,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
26,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
27,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
28,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
29,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
30,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
31,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
32,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
33,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
34,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
35,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
36,4.578602,11,2,76.50901,8,0.0001554,94.62823,1,Stayed
1,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
2,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
3,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
4,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
5,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
6,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
7,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
8,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
9,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
10,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
11,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
12,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
13,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
14,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
15,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
16,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
17,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
18,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
19,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
20,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
21,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
22,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
23,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
24,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
25,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
26,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
27,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
28,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
29,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
30,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
31,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
32,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
33,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
34,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
35,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
36,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
37,4.37413,9,2,87.13971,26,1.33534,30.09627,0,Stayed
1,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
2,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
3,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
4,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
5,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
6,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
7,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
8,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
9,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
10,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
11,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
12,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
13,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
14,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
15,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
16,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
17,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
18,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
19,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
20,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
21,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
22,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
23,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
24,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
25,4.56585,7,3,81.78161,11,0.1542632,97.69454,0,Stayed
