Hour,DayOfWeek,Month,Year,PdDistrict,Address,X,Y,ViolentCrime
13,7,11,2004,MISSION,MARKET ST / DANVERS ST,-122.443518476971,37.7605087104575,No
10,7,11,2017,TARAVAL,OCEAN AV / JUNIPERO SERRA BL,-122.471796877153,37.7310310952757,No
9,2,12,2014,RICHMOND,800 Block of 27TH AV,-122.486469146303,37.7733841270266,No
16,6,3,2003,CENTRAL,SANSOME ST / PINE ST,-122.400935150196,37.7921086171895,No
15,3,5,2013,PARK,1600 Block of HAIGHT ST,-122.449944521424,37.7695680602698,No
16,7,1,2006,NORTHERN,GOUGH ST / FULTON ST,-122.423355144447,37.7787466492059,No
16,3,7,2003,CENTRAL,600 Block of GEARY ST,-122.414010814727,37.7866770011071,No
8,7,8,2015,CENTRAL,BAY ST / KEARNY ST,-122.407149304657,37.806426731679,No
8,6,5,2004,BAYVIEW,CESAR CHAVEZ ST / KANSAS ST,-122.402063377793,37.749397987926,No
16,3,11,2016,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
15,1,11,2014,NORTHERN,LOMBARD ST / VANNESS AV,-122.424541870484,37.8013041477981,No
14,2,7,2006,BAYVIEW,2400 Block of SAN BRUNO AV,-122.404830420604,37.7307945918953,Yes
1,1,4,2017,INGLESIDE,100 Block of LONDON ST,-122.43238182556,37.7266052914251,No
20,1,4,2006,TARAVAL,48TH AV / SANTIAGO ST,-122.506894659669,37.7435470748876,No
10,3,5,2003,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,No
18,7,1,2009,NORTHERN,VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,Yes
21,3,6,2015,CENTRAL,900 Block of BATTERY ST,-122.401404390633,37.7999951699934,No
21,1,9,2010,CENTRAL,900 Block of PINE ST,-122.411638240183,37.7906966141718,No
18,2,12,2007,MISSION,4100 Block of 19TH ST,-122.435421010065,37.7593100505905,No
23,3,7,2017,NORTHERN,OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,Yes
16,2,8,2014,INGLESIDE,4100 Block of MISSION ST,-122.429801668764,37.7303819548591,No
12,6,5,2006,SOUTHERN,MISSION ST / MINT ST,-122.407258776463,37.7821176524238,No
15,5,9,2005,SOUTHERN,1200 Block of MISSION ST,-122.414457764634,37.7765080370233,No
3,1,3,2003,NORTHERN,WEBSTER ST / SUTTER ST,-122.431553200168,37.7863039906942,Yes
6,2,3,2003,TARAVAL,400 Block of BRIGHT ST,-122.463482276499,37.7189291866653,No
5,1,7,2016,SOUTHERN,1200 Block of FOLSOM ST,-122.410900108267,37.7744077759133,No
19,3,2,2015,SOUTHERN,500 Block of BRANNAN ST,-122.397713226445,37.7774696662398,No
0,4,12,2004,NORTHERN,1000 Block of GOLDEN GATE AV,-122.428651252158,37.7800402061663,No
9,2,1,2005,TENDERLOIN,MARKET ST / 8TH ST,-122.41474383539,37.7787192627661,No
1,3,12,2004,INGLESIDE,0 Block of AVALON AV,-122.432143001491,37.7274269343473,No
18,6,6,2003,BAYVIEW,3RD ST / NEWCOMB AV,-122.390416955517,37.7355926106176,No
11,5,10,2006,CENTRAL,0 Block of CLAY ST,-122.39617056066,37.7954869937274,No
12,3,7,2015,TENDERLOIN,200 Block of HYDE ST,-122.415858343095,37.7830505366842,No
23,6,9,2012,SOUTHERN,BRYANT ST / 10TH ST,-122.409738771906,37.7703482035454,No
11,3,11,2014,SOUTHERN,900 Block of MARKET ST,-122.408421116922,37.7835699386918,No
7,3,7,2011,TARAVAL,LINCOLN WY / 22ND AV,-122.480468058614,37.7653051340782,No
21,6,3,2006,TENDERLOIN,EDDY ST / MASON ST,-122.409313111431,37.7843478513151,No
13,1,1,2018,SOUTHERN,700 Block of TEHAMA ST,-122.411912027329,37.7752065614967,No
2,3,8,2009,TENDERLOIN,MCALLISTER ST / LARKIN ST,-122.416948565876,37.7804689268479,No
14,5,6,2014,TARAVAL,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,No
9,4,4,2003,CENTRAL,2000 Block of POWELL ST,-122.411418422314,37.8035165217078,No
14,6,1,2012,CENTRAL,700 Block of POWELL ST,-122.409007369565,37.7915837065255,No
21,4,2,2012,CENTRAL,600 Block of BUSH ST,-122.407689581502,37.7902423892742,No
7,3,12,2008,PARK,200 Block of BUENAVISTAEAST AV,-122.438678934886,37.7684751321758,No
19,5,1,2018,BAYVIEW,3800 Block of 3RD ST,-122.387939452192,37.7422600519555,Yes
2,7,1,2010,TENDERLOIN,300 Block of EDDY ST,-122.412930522059,37.7838344374141,No
22,3,8,2012,RICHMOND,1500 Block of BRODERICK ST,-122.441512991207,37.7845714031219,Yes
9,2,3,2005,TENDERLOIN,0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,No
1,2,11,2011,PARK,100 Block of LINCOLN WY,-122.459459660264,37.7663145937572,No
7,3,8,2012,RICHMOND,GREAT HY / BALBOA ST,-122.511293798596,37.775073326331,No
13,7,7,2011,INGLESIDE,400 Block of DETROIT ST,-122.444366608199,37.7312935965268,No
0,2,1,2015,INGLESIDE,100 Block of PEABODY ST,-122.407445487849,37.7103932288259,No
10,6,12,2010,SOUTHERN,1100 Block of HOWARD ST,-122.411286678167,37.7763966895988,No
16,3,10,2014,SOUTHERN,0 Block of 2ND ST,-122.400004792139,37.7882497881474,Yes
12,4,3,2003,PARK,3600 Block of 16TH ST,-122.434210665257,37.7641141712208,No
6,7,1,2004,SOUTHERN,1200 Block of MARKET ST,-122.415444159886,37.7780245674641,Yes
12,5,1,2012,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
12,6,10,2015,SOUTHERN,HENRYADAMS ST / ALAMEDA ST,-122.403876725977,37.7685916113527,No
5,1,3,2016,TARAVAL,1300 Block of 9TH AV,-122.466313420543,37.763085116614,Yes
10,1,11,2014,PARK,200 Block of ASHBURY ST,-122.447522449337,37.7732612851045,No
20,7,3,2012,CENTRAL,BROADWAY ST / THE EMBARCADERONORTH ST,-122.397391852808,37.7990658806462,No
10,7,7,2008,CENTRAL,400 Block of POST ST,-122.409256096494,37.788239899778,No
23,5,3,2010,PARK,100 Block of CLAYTON ST,-122.449351475447,37.7739922064262,No
0,4,11,2013,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,No
8,2,9,2013,RICHMOND,PINE ST / SCOTT ST,-122.438585307395,37.7873230563571,Yes
21,4,6,2016,NORTHERN,3200 Block of DIVISADERO ST,-122.4428172375,37.7994896740468,No
6,2,7,2014,TENDERLOIN,200 Block of EDDY ST,-122.411778295992,37.7839805592634,No
23,1,2,2017,NORTHERN,1000 Block of OFARRELL ST,-122.422042140779,37.7847022965568,No
23,6,1,2018,MISSION,25TH ST / BARTLETT ST,-122.41940150486,37.7505727393139,Yes
12,4,11,2016,MISSION,3400 Block of 18TH ST,-122.420494661635,37.7618219325945,Yes
18,4,3,2011,BAYVIEW,BAY SHORE BL / OAKDALE AV,-122.405242467114,37.7430506903112,No
18,2,7,2014,TARAVAL,28TH AV / MORAGA ST,-122.486245450953,37.7556814488296,No
16,6,1,2015,INGLESIDE,1100 Block of MUNICH ST,-122.436115980554,37.7106930904664,No
13,1,12,2010,MISSION,2000 Block of MARKET ST,-122.426955631709,37.769247063207,No
1,1,4,2009,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
11,7,5,2008,CENTRAL,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,No
4,3,12,2008,NORTHERN,2400 Block of BROADWAY ST,-122.437414698949,37.7940059827042,No
11,2,6,2006,SOUTHERN,0 Block of HENRYADAMS ST,-122.403887236592,37.7691714899149,No
3,5,3,2012,TARAVAL,1200 Block of 19TH AV,-122.477111187189,37.7644902928075,No
16,6,7,2017,NORTHERN,2800 Block of BUCHANAN ST,-122.431992015376,37.7961096651528,No
15,5,10,2013,SOUTHERN,VANNESS AV / MARKET ST,-122.419257894814,37.7751462916539,No
15,6,2,2018,TARAVAL,PACHECO ST / 37TH AV,-122.495497932048,37.7496603608218,No
10,5,10,2007,PARK,1500 Block of 5TH AV,-122.461025435345,37.7599225690097,No
22,3,5,2007,RICHMOND,700 Block of CLEMENT ST,-122.467102254248,37.7827705350074,No
4,4,11,2017,INGLESIDE,200 Block of OXFORD ST,-122.419695556947,37.7267403706715,Yes
9,2,3,2009,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
16,3,1,2014,SOUTHERN,3RD ST / MISSION ST,-122.402027706948,37.7862483456629,No
7,2,4,2004,NORTHERN,600 Block of OAK ST,-122.430028244413,37.7741292089252,No
8,3,1,2015,TARAVAL,0 Block of APTOS AV,-122.466176536195,37.7311895009745,No
11,5,11,2008,NORTHERN,WEBSTER ST / HAYES ST,-122.429556003901,37.7760439875982,No
11,5,6,2010,INGLESIDE,0 Block of NAPLES ST,-122.425849162171,37.7278331955237,No
15,7,2,2007,MISSION,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,No
11,7,5,2014,NORTHERN,MARINA BL / LAGUNA ST,-122.432073077885,37.8052217044166,No
18,3,1,2011,NORTHERN,1400 Block of BROADWAY ST,-122.420947526133,37.7959569772463,No
18,4,8,2013,MISSION,2000 Block of MARKET ST,-122.426955631709,37.769247063207,No
18,1,10,2008,MISSION,1900 Block of MISSION ST,-122.419814593811,37.7658427213372,No
13,7,7,2017,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
13,4,9,2015,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
12,7,2,2005,INGLESIDE,LONDON ST / EXCELSIOR AV,-122.432856568103,37.7258720830066,No
13,5,9,2003,MISSION,TREAT AV / 21ST ST,-122.413449556784,37.7573637796014,No
14,4,3,2017,PARK,0 Block of SHRADER ST,-122.452839772389,37.7745145380854,No
20,7,2,2009,BAYVIEW,5400 Block of 3RD ST,-122.393196727271,37.7281446948183,No
15,3,5,2017,SOUTHERN,600 Block of HOWARD ST,-122.39998852115,37.7854873412292,No
16,5,3,2008,TENDERLOIN,0 Block of POWELL ST,-122.407707096397,37.7851034545661,No
14,2,6,2008,SOUTHERN,900 Block of MARKET ST,-122.409708423721,37.7828276498838,No
7,6,12,2012,RICHMOND,1800 Block of BALBOA ST,-122.478576142588,37.7765154857984,No
15,7,1,2016,NORTHERN,1500 Block of VANNESS AV,-122.422062730264,37.7899200014841,No
17,3,9,2013,SOUTHERN,5TH ST / BRANNAN ST,-122.398758596964,37.776568769743,No
15,3,10,2017,INGLESIDE,800 Block of FAXON AV,-122.45998840187,37.7281578674297,No
23,5,1,2004,TENDERLOIN,300 Block of ELLIS ST,-122.411965795229,37.7849141859562,No
12,6,11,2013,TARAVAL,700 Block of IRVING ST,-122.465784159577,37.764005093998,No
18,6,6,2015,TARAVAL,SLOAT BL / 19TH AV,-122.475102006298,37.734623708357,No
11,6,9,2006,PARK,0 Block of ENCANTO AV,-122.443514803631,37.7804956564763,No
15,5,9,2008,TENDERLOIN,300 Block of TURK ST,-122.414900544562,37.7827419623926,No
12,5,6,2017,CENTRAL,400 Block of PACIFIC AV,-122.40330682057,37.7973997054772,No
12,3,3,2007,INGLESIDE,500 Block of PORTOLA DR,-122.451163989719,37.7455640062989,Yes
23,3,5,2009,INGLESIDE,COTTER ST / MISSION ST,-122.432911300716,37.727178731553,No
9,6,3,2009,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
18,6,6,2017,NORTHERN,1000 Block of EDDY ST,-122.42577891406,37.7823192392643,No
16,7,8,2014,TENDERLOIN,MASON ST / OFARRELL ST,-122.409686191837,37.7862042105295,No
17,7,7,2011,MISSION,2100 Block of MISSION ST,-122.419528998826,37.7628776667056,No
23,7,3,2018,SOUTHERN,0 Block of VALENCIA ST,-122.422586141904,37.7720472598025,No
18,5,8,2016,INGLESIDE,MOSCOW ST / FRANCE AV,-122.43115257145,37.7165933687556,No
0,4,11,2011,CENTRAL,CLAY ST / MONTGOMERY ST,-122.403143342356,37.7946660680883,No
16,7,4,2012,NORTHERN,1300 Block of WEBSTER ST,-122.431046366089,37.7830295716044,No
12,7,10,2009,BAYVIEW,1600 Block of QUINT ST,-122.398064227216,37.735369578392,No
16,6,12,2015,SOUTHERN,1300 Block of HOWARD ST,-122.414217817669,37.774239170665,No
1,7,2,2009,CENTRAL,LEAVENWORTH ST / GEARY ST,-122.414809966357,37.7865194111614,No
10,1,4,2011,TARAVAL,BRIGHTON AV / GRAFTON AV,-122.455116991558,37.7200355502001,No
20,6,3,2009,CENTRAL,200 Block of GEARY ST,-122.407413025963,37.7874074125228,No
11,7,7,2017,BAYVIEW,22ND ST / ILLINOIS ST,-122.387316279433,37.7580021664589,No
0,7,5,2015,TENDERLOIN,200 Block of GOLDEN GATE AV,-122.414302052544,37.781863316866,No
23,6,2,2006,NORTHERN,1900 Block of UNION ST,-122.431009192575,37.7977145786189,Yes
22,6,3,2017,MISSION,4200 Block of 26TH ST,-122.434895524383,37.7479737093924,No
12,4,12,2016,PARK,0 Block of STATES ST,-122.43903658021,37.7635175547636,No
23,6,3,2012,SOUTHERN,400 Block of HARRISON ST,-122.392552122475,37.7864487462924,No
16,1,8,2010,MISSION,3300 Block of 26TH ST,-122.416788894729,37.7491771942602,No
0,1,10,2005,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,Yes
17,7,9,2012,CENTRAL,1600 Block of TAYLOR ST,-122.41364605288,37.7978209241308,No
22,3,2,2014,SOUTHERN,13TH ST / ISIS ST,-122.414825938111,37.7695542258808,No
0,5,11,2016,BAYVIEW,300 Block of THORNTON AV,-122.396037086965,37.731251246919,No
17,3,8,2011,SOUTHERN,1000 Block of MISSION ST,-122.409795194505,37.7800356268394,No
12,3,3,2015,BAYVIEW,BAY SHORE BL / WATERLOO ST,-122.407002240803,37.7392397088964,Yes
15,3,9,2004,BAYVIEW,0 Block of LATONA ST,-122.392494990674,37.7315817424486,No
18,6,4,2008,TARAVAL,19TH AV / EUCALYPTUS DR,-122.474855245968,37.7310650252983,Yes
16,6,1,2003,MISSION,VALENCIA ST / 15TH ST,-122.422045943555,37.766538719604,No
1,5,11,2015,MISSION,2900 Block of 20TH ST,-122.410279093551,37.7592181770051,No
15,2,4,2006,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
17,6,4,2018,TARAVAL,2400 Block of 18TH AV,-122.474488718713,37.742150611792,Yes
9,2,9,2007,SOUTHERN,1100 Block of MARKET ST,-122.412320907436,37.7807642254398,No
7,2,8,2007,RICHMOND,300 Block of 8TH AV,-122.466424377549,37.7818716046508,No
17,2,12,2015,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
2,7,3,2013,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,No
13,3,2,2005,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,No
17,3,9,2013,BAYVIEW,800 Block of CHINABASIN ST,-122.386775025935,37.765377517215,No
22,4,9,2014,BAYVIEW,800 Block of FELTON ST,-122.413013599875,37.7278931024311,No
7,4,5,2004,NORTHERN,2200 Block of GREEN ST,-122.436152431648,37.7961060583234,No
9,7,11,2005,BAYVIEW,1200 Block of SILVER AV,-122.411836440259,37.7303790070012,No
14,1,10,2006,SOUTHERN,MARKET ST / STOCKTON ST,-122.405832474482,37.7857446545609,No
11,5,8,2006,BAYVIEW,2000 Block of THOMAS AV,-122.398862029674,37.7345782131735,No
14,3,12,2005,CENTRAL,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,No
20,6,7,2016,MISSION,2200 Block of MISSION ST,-122.419212198636,37.7610244167023,No
9,6,9,2006,INGLESIDE,600 Block of MIRAMAR AV,-122.458085173609,37.7285356205091,No
17,6,12,2003,CENTRAL,POST ST / LEAVENWORTH ST,-122.414996719999,37.7874530734235,No
20,5,1,2012,BAYVIEW,PHELPS ST / EVANS AV,-122.388456834121,37.7429830266541,No
15,3,8,2010,SOUTHERN,0 Block of KING ST,-122.388778001806,37.7807643532489,No
12,4,4,2011,TENDERLOIN,500 Block of HYDE ST,-122.416321620855,37.7860270930908,No
21,5,9,2014,CENTRAL,1100 Block of BUSH ST,-122.416199204502,37.7891587712961,No
19,2,2,2013,NORTHERN,1500 Block of BUSH ST,-122.422776131139,37.7883284461725,No
17,7,5,2015,NORTHERN,VANNESS AV / ELLIS ST,-122.421011927709,37.7838226942199,No
4,5,3,2015,TENDERLOIN,ELLIS ST / MASON ST,-122.409499861107,37.7852842684318,No
4,4,11,2008,CENTRAL,KEARNY ST / COLUMBUS AV,-122.405291680009,37.7969085528868,No
1,4,4,2006,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,Yes
14,7,12,2014,CENTRAL,STOCKTON ST / CLAY ST,-122.407904730522,37.7940589735021,No
5,7,9,2013,PARK,1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,No
23,3,10,2010,TENDERLOIN,100 Block of FULTON ST,-122.415973980362,37.7797387918499,Yes
15,3,10,2013,TARAVAL,ALEMANY BL / SAGAMORE ST,-122.462542742654,37.7111712111054,No
21,2,7,2015,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
15,7,10,2006,PARK,1100 Block of SCOTT ST,-122.43709942832,37.7803522156893,No
21,2,4,2017,CENTRAL,300 Block of POWELL ST,-122.408384275542,37.7878271137225,No
0,3,2,2013,PARK,1800 Block of GROVE ST,-122.447107026839,37.7748215107321,No
18,5,11,2006,SOUTHERN,100 Block of KING ST,-122.390858609124,37.779096360374,No
12,3,3,2010,TENDERLOIN,LARKIN ST / GROVE ST,-122.416583456133,37.7786591541508,No
21,3,9,2008,BAYVIEW,1000 Block of KEY AV,-122.396434433811,37.7192490286466,No
3,4,11,2004,PARK,1800 Block of FULTON ST,-122.44696425424,37.7756832207518,No
16,5,7,2011,CENTRAL,MONTGOMERY ST / WASHINGTON ST,-122.40332128984,37.7955312151592,No
0,7,9,2012,BAYVIEW,1400 Block of UNDERWOOD AV,-122.389023368894,37.7282523136056,No
12,6,10,2008,CENTRAL,400 Block of BEACH ST,-122.416464969293,37.8072265144967,No
21,1,10,2007,MISSION,1100 Block of GUERRERO ST,-122.423061898379,37.7527483074606,No
17,2,7,2015,MISSION,MISSION ST / 25TH ST,-122.418289276866,37.750640293923,No
8,2,8,2003,TARAVAL,300 Block of HEAD ST,-122.464324485172,37.713614800777,No
23,4,1,2008,SOUTHERN,400 Block of NATOMA ST,-122.406941270083,37.7806787734071,No
17,5,6,2005,CENTRAL,0 Block of JEFFERSON ST,-122.413349164272,37.8084667368908,No
14,7,2,2016,SOUTHERN,MARKET ST / 3RD ST,-122.403434086745,37.78764305018,No
22,7,4,2014,SOUTHERN,KISSLING ST / 11TH ST,-122.415002640244,37.772649875548,No
17,2,2,2014,BAYVIEW,18TH ST / DEHARO ST,-122.401327773783,37.7622901390437,No
6,4,5,2009,TENDERLOIN,POWELL ST / OFARRELL ST,-122.408040474858,37.7864094033618,No
9,2,12,2012,TARAVAL,3300 Block of VICENTE ST,-122.502765971439,37.7381756891306,No
9,4,1,2003,SOUTHERN,200 Block of I-80,-122.36493749408,37.8102044406285,No
22,3,12,2003,NORTHERN,1600 Block of SACRAMENTO ST,-122.420052444419,37.7915436932136,Yes
18,1,9,2007,TARAVAL,2300 Block of SANTIAGO ST,-122.49244061781,37.7441308185772,No
16,1,10,2009,INGLESIDE,0 Block of SANJUAN AV,-122.43622001281,37.7243766140428,No
10,4,5,2007,NORTHERN,VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,No
14,3,6,2016,SOUTHERN,1200 Block of MARKET ST,-122.415448759562,37.778293520129,Yes
16,6,5,2011,MISSION,3100 Block of 21ST ST,-122.417260520587,37.7570790190504,No
15,5,3,2009,TARAVAL,2200 Block of 47TH AV,-122.505820640434,37.7445114401534,No
19,6,6,2004,NORTHERN,TURK ST / FRANKLIN ST,-122.422277027647,37.7817528767652,No
9,2,12,2013,SOUTHERN,500 Block of JESSIE ST,-122.409678806778,37.780978048463,No
11,2,6,2009,TENDERLOIN,0 Block of UNITEDNATIONS PZ,-122.41431222924,37.7798339183587,No
17,7,12,2012,TARAVAL,1700 Block of 16TH AV,-122.473442619825,37.755899806479,No
14,4,4,2009,INGLESIDE,700 Block of PARIS ST,-122.438412467662,37.717193736091,No
7,7,5,2009,MISSION,15TH ST / GUERRERO ST,-122.424260561379,37.7664064445087,No
8,6,8,2012,MISSION,24TH ST / NOE ST,-122.431878354341,37.7514374219577,No
15,1,12,2005,BAYVIEW,700 Block of JERROLD AV,-122.37337604924,37.7297692117678,No
18,1,6,2006,NORTHERN,VANNESS AV / MCALLISTER ST,-122.420250482603,37.7800745746334,Yes
12,6,7,2004,TARAVAL,WEST PORTAL AV / VICENTE ST,-122.466991112118,37.7397231592468,Yes
14,2,1,2004,TARAVAL,0 Block of HAROLD AV,-122.45315825844,37.7194976005023,No
20,6,7,2009,BAYVIEW,1400 Block of INNES AV,-122.38628068833,37.7378344818347,Yes
16,7,2,2011,TARAVAL,200 Block of WINSTON DR,-122.477976682169,37.7269346350353,No
8,1,4,2004,TENDERLOIN,EDDY ST / HYDE ST,-122.415885065795,37.7835160563924,No
18,4,1,2003,NORTHERN,STEINER ST / CALIFORNIA ST,-122.435488624091,37.788695199032,No
23,4,7,2016,CENTRAL,800 Block of CHESTNUT ST,-122.417357825425,37.8032938546353,Yes
21,1,2,2014,NORTHERN,3000 Block of LAGUNA ST,-122.430810962722,37.7993113027935,No
13,6,11,2004,MISSION,200 Block of SHOTWELL ST,-122.416236885192,37.7644311471854,No
21,6,9,2005,CENTRAL,LARKIN ST / GEARY ST,-122.418090766699,37.7861007451416,No
10,2,9,2012,PARK,POTOMAC ST / WALLER ST,-122.43271921041,37.7708609151786,No
11,3,3,2009,INGLESIDE,GENEVA AV / PARIS ST,-122.439438100189,37.7156743568308,No
9,7,10,2015,NORTHERN,GOLDEN GATE AV / FRANKLIN ST,-122.422090267887,37.7808219708329,No
21,6,7,2013,CENTRAL,0 Block of JEFFERSON ST,-122.413349164272,37.8084667368908,No
18,4,10,2013,SOUTHERN,TURK ST / MARKET ST,-122.408953598279,37.783287873572,No
20,2,4,2015,NORTHERN,POST ST / LAGUNA ST,-122.428151140162,37.7857828233879,No
23,5,12,2012,NORTHERN,600 Block of MCALLISTER ST,-122.422720974782,37.7797255804135,No
15,7,4,2011,INGLESIDE,MISSION ST / SILVER AV,-122.431295002963,37.7287297938303,No
0,7,3,2003,NORTHERN,HICKORY ST / BUCHANAN ST,-122.427632216062,37.774858574228,No
23,5,3,2003,TENDERLOIN,200 Block of HYDE ST,-122.415721688006,37.7830679886919,No
19,5,12,2003,RICHMOND,5500 Block of GEARY BL,-122.478861040049,37.7804830223849,No
23,1,8,2004,TENDERLOIN,0 Block of UNITED NATIONS PZ,-122.41431222924,37.7798339183587,No
16,3,10,2016,CENTRAL,GEARY ST / LEAVENWORTH ST,-122.414809966357,37.7865194111614,No
0,6,4,2013,BAYVIEW,3RD ST / JERROLD AV,-122.389310644607,37.738741839511,No
18,6,6,2008,CENTRAL,JACKSON ST / LEAVENWORTH ST,-122.416476781629,37.7947769992029,No
1,4,4,2011,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,No
15,3,12,2012,CENTRAL,THE EMBARCADERONORTH ST / BAY ST,-122.40556507281,37.8066171530971,No
9,3,2,2004,TENDERLOIN,500 Block of EDDY ST,-122.416710733848,37.7833570390935,No
17,5,5,2007,SOUTHERN,500 Block of MARKET ST,-122.400194768944,37.7900527936016,No
21,3,10,2005,PARK,2400 Block of 15TH ST,-122.437801231393,37.7661343365245,No
13,4,10,2013,TENDERLOIN,100 Block of HYDE ST,-122.415669661443,37.7821198488931,No
5,7,1,2017,SOUTHERN,0 Block of NEWMONTGOMERY ST,-122.401738283506,37.7885335775983,No
17,4,8,2004,PARK,0 Block of PARKRIDGE DR,-122.445773734421,37.7521256129151,No
16,7,1,2015,TENDERLOIN,100 Block of EDDY ST,-122.410157073911,37.7842973843312,Yes
10,1,9,2010,SOUTHERN,9TH ST / JESSIE ST,-122.415322108652,37.7767183581051,No
10,6,3,2008,CENTRAL,100 Block of POST ST,-122.404793641916,37.788804548889,No
1,1,11,2007,SOUTHERN,500 Block of HOWARD ST,-122.396934740624,37.7877468463797,No
22,4,1,2003,BAYVIEW,2200 Block of 20TH ST,-122.403543874995,37.7596423300932,No
17,3,2,2013,CENTRAL,700 Block of STOCKTON ST,-122.407500737639,37.7925035706535,No
8,7,12,2008,TENDERLOIN,200 Block of JONES ST,-122.412436901867,37.7834857455601,No
18,6,8,2014,PARK,OAK ST / ASHBURY ST,-122.447314537469,37.7718760580638,No
13,4,3,2010,INGLESIDE,200 Block of PUTNAM ST,-122.410985121891,37.7363241269838,No
23,6,3,2012,SOUTHERN,700 Block of 4TH ST,-122.394548293028,37.7766651941599,No
16,4,3,2004,MISSION,24TH ST / MISSION ST,-122.418448186109,37.752239165267,No
6,2,1,2006,BAYVIEW,1300 Block of SILVER AV,-122.409171381183,37.7312903624018,No
14,7,7,2008,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
2,6,8,2012,INGLESIDE,ALEMANY BL / SANTAROSA AV,-122.435991188442,37.726718863669,No
14,4,5,2008,RICHMOND,700 Block of 7TH AV,-122.464944716156,37.774384171507,No
20,1,9,2011,MISSION,3600 Block of 21ST ST,-122.429029972436,37.7564805686713,No
14,1,9,2015,PARK,HAIGHT ST / BUENAVISTAWEST AV,-122.443311949602,37.7704697548539,No
0,3,10,2015,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
14,5,4,2011,MISSION,1700 Block of MISSION ST,-122.419876917134,37.7695797471896,No
19,1,12,2012,MISSION,3100 Block of 18TH ST,-122.414520446496,37.7621831102458,No
14,4,6,2008,INGLESIDE,PERSIA AV / MUNICH ST,-122.427993711047,37.7193261352816,No
11,5,10,2006,BAYVIEW,HOOPER ST / 8TH ST,-122.40043178907,37.7673012171933,No
22,6,5,2015,NORTHERN,BROADWAY ST / LAGUNA ST,-122.42999047331,37.794894461049,No
19,7,8,2012,CENTRAL,MASON ST / GEARY ST,-122.409876622532,37.787148807979,No
2,3,12,2013,INGLESIDE,600 Block of ATHENS ST,-122.431435918283,37.717766627246,No
9,6,6,2013,RICHMOND,BALBOA ST / 26TH AV,-122.48553237887,37.7762517181092,No
18,3,4,2012,MISSION,24TH ST / SAN BRUNO AV,-122.404365956101,37.7531213318501,No
20,5,10,2005,PARK,6TH AV / HUGO ST,-122.463168584425,37.7651138180422,No
7,6,12,2009,TENDERLOIN,100 Block of HYDE ST,-122.415669661443,37.7821198488931,No
21,2,11,2004,NORTHERN,2200 Block of FILLMORE ST,-122.434048464904,37.7902911264768,No
17,3,8,2003,PARK,HAIGHT ST / MASONIC AV,-122.445346786573,37.7702081959223,No
22,7,12,2008,PARK,500 Block of WALLER ST,-122.43314317295,37.770862304917,No
1,6,10,2017,NORTHERN,WEBSTER ST / GEARY BL,-122.431206932079,37.7845681170336,No
